id_asignacion_transporte,id_vehiculo,id_conductor,id_plan_entrega,id_usuario,estado_asignacion,fecha_inicio_estimada,fecha_fin_estimada,observaciones,fecha_creacion,fecha_actualizacion
76af405c-9f47-4172-820c-cca271ffc252,c9ef15c7-5f32-4748-a67f-f9baefb1afc0,8a8b0495-bcad-4f2b-9302-7620200bb7df,5ca26a8b-3042-4cb7-9ec9-020d3fa04e68,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,completada,2024-04-13 08:00:00,2024-04-13 10:00:00,Entrega en curso,2024-04-13 08:00:00,2024-04-13 08:00:00
13f0c348-b03a-440c-ac24-36452e1a6a82,2ac4063f-b8f7-4081-8d10-fefdd6760cdb,b525a5df-e4b0-439f-997a-54433dfabf75,e1ad902d-f7be-49ae-90e4-071b64764bcd,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,pendiente,2024-04-14 01:00:00,2024-04-14 03:00:00,Entrega programada para la mañana,2024-04-14 01:00:00,2024-04-14 01:00:00
77c52bed-671a-4639-8866-fb5d2d172a69,78b1c9cc-7d69-4124-8f8f-754425835935,362fb8bc-d42d-416a-b01a-0f7819bf0922,e43903b5-ae1a-434c-96aa-7ee1dc8f273f,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,en_proceso,2024-04-14 01:00:00,2024-04-14 03:00:00,Entrega completada exitosamente,2024-04-14 01:00:00,2024-04-14 01:00:00
e79d6b75-08c1-491c-b8f0-c16e554c2025,f44cbe98-cba8-421d-9e86-4bb6ce29a9c8,9a4bd185-8a9c-4122-abc6-12b760a8995a,d515d650-0c9e-472c-9120-22ee8b0c3798,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,pendiente,2024-04-15 00:00:00,2024-04-15 02:00:00,Entrega programada para la mañana,2024-04-15 00:00:00,2024-04-15 00:00:00
d9e7c365-3033-4398-a22e-5c76bb598602,e8834432-b53b-4b91-aac1-e37e3670404b,b45174cd-59cf-482e-a5e2-1d880d39246a,b4b69744-15aa-4c00-99bb-94e101676612,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,pendiente,2024-04-14 10:00:00,2024-04-14 12:00:00,Entrega programada para madrugada,2024-04-14 10:00:00,2024-04-14 10:00:00
84fa8dfc-eb46-4a01-90da-0495be3511c4,8ebcca53-d066-4b77-a7b4-d3d059de0ab2,ff9d9849-731c-4c67-b633-441c639e53c0,20ad60c8-dbfa-4a3b-a5d3-c8487b9f0131,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,pendiente,2024-04-18 05:00:00,2024-04-18 07:00:00,Entrega programada para madrugada,2024-04-18 05:00:00,2024-04-18 05:00:00
1e9b7dc0-39f0-412a-8631-0d27af02c278,f9897569-4b99-405e-abf7-c5bfefff64e3,84200227-f2a3-4f29-bb4e-50dab938fb7b,58a93115-67aa-4505-8600-398e0077289c,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,en_proceso,2024-04-17 02:00:00,2024-04-17 04:00:00,Entrega programada para la tarde,2024-04-17 02:00:00,2024-04-17 02:00:00
25c328bb-5acb-4c95-934a-5c8595e677f1,d5ff71d8-503f-473c-a0c4-3ac4ed00f934,128fff11-a8ee-4db2-b3fa-8460849cebf3,ad6d4cfa-99bb-40fa-9fd3-e5f507f3aa7e,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,pendiente,2024-04-19 13:00:00,2024-04-19 15:00:00,Entrega programada para la mañana,2024-04-19 13:00:00,2024-04-19 13:00:00
0a2948c7-add3-46d5-a740-2fa7b3c5a82f,c396b3b4-9f88-4f15-92cd-c59349da8938,6fdc8e9d-ec0e-4ea1-824e-9ad5d8d54870,9bdad840-b228-439e-a0cb-ea3c3a88c5ed,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,en_proceso,2024-04-20 22:00:00,2024-04-21 00:00:00,Entrega completada exitosamente,2024-04-20 22:00:00,2024-04-20 22:00:00
fe7da898-cecb-404a-a51b-daa6deef067f,445fdc26-2f15-4c05-a1b7-c3a4c5770f49,7a87f538-cf8f-4829-8a6e-8a2158db2d6b,c5514a5f-dfc4-418c-89c4-3924cc63ddf9,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,pendiente,2024-04-17 17:00:00,2024-04-17 19:00:00,Entrega programada para la tarde,2024-04-17 17:00:00,2024-04-17 17:00:00
170ddb9a-f749-4175-98ba-34da90b09550,da763555-3735-43d0-b53b-675481524182,d8a6626b-a116-4428-bac9-653fdfee0b7b,3fbcc564-819f-4bac-ae56-5a11b66cd7cb,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,en_proceso,2024-04-20 09:00:00,2024-04-20 11:00:00,Entrega en curso,2024-04-20 09:00:00,2024-04-20 09:00:00
099345d2-2991-4f12-b897-b482ea27672b,a47277d4-db5b-4498-8d57-1bdca5a159b9,1382ceae-3187-4fde-8ced-519e7298abdf,adfd1293-f0b3-4694-b0d4-9a71349bf3cb,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,completada,2024-04-15 03:00:00,2024-04-15 05:00:00,Entrega en curso,2024-04-15 03:00:00,2024-04-15 03:00:00
468375f3-c74d-4e69-80f3-256a05553250,e8158103-8bc7-4786-aaa7-c58e19d9777c,45d0a3a2-6f48-46dc-8172-b6afbe27766a,777bb21f-0af7-4873-81d3-a421321ac9c9,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,completada,2024-04-20 21:00:00,2024-04-20 23:00:00,Entrega en curso,2024-04-20 21:00:00,2024-04-20 21:00:00
d4e15748-a83a-4e2c-a588-8fb6cbabf945,c027b871-4f74-447b-a3b3-ec5fa7e2e866,37dda459-50ef-4d06-be73-0b2c304d5815,ef7678ec-018c-4b1c-aaa9-42eb4765c4a7,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,pendiente,2024-04-17 19:00:00,2024-04-17 21:00:00,Entrega programada para la mañana,2024-04-17 19:00:00,2024-04-17 19:00:00
27052342-9513-423d-80a8-aa99323a39a7,49335b3d-7fa0-4d8e-a90c-f21c0c9d4d2a,dbaee6b3-ca04-4f74-bc9e-dc245788a76a,4b8b1536-12fc-4ac8-a845-6b8e573a067f,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,completada,2024-04-15 07:00:00,2024-04-15 09:00:00,Entrega completada exitosamente,2024-04-15 07:00:00,2024-04-15 07:00:00
77eb64dd-1f73-4fa0-ae0e-fb5a15d79f7c,f5fad073-396f-4259-aee2-56317d5930e1,db6d0bac-3afb-435c-bae8-25531d6ce41b,ebf8dbc9-1acb-48be-93e3-808454fb5a03,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,en_proceso,2024-04-20 23:00:00,2024-04-21 01:00:00,Entrega programada para la mañana,2024-04-20 23:00:00,2024-04-20 23:00:00
67bdfcf4-9690-4d17-bd0d-f65a0d899297,51bccb1a-0601-440c-bdb0-4799807a218b,780157f2-7f7e-43b1-8876-afa47c126038,7a4c09ae-d243-40b1-85d0-aeedf5c9bbc0,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,pendiente,2024-04-23 03:00:00,2024-04-23 05:00:00,Entrega programada para la mañana,2024-04-23 03:00:00,2024-04-23 03:00:00
19aadc06-e8b0-4169-a7ec-a2735fe05493,10d5c8c8-26ff-4976-b394-d6fe029a9b4d,264fbd04-f5e3-40bc-9484-a9f77e7f9162,a9a1f991-3f56-4485-a898-c8b1ac2a152f,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,pendiente,2024-04-21 18:00:00,2024-04-21 20:00:00,Entrega programada para la mañana,2024-04-21 18:00:00,2024-04-21 18:00:00
ef73c12c-7c34-4f2b-a8c4-4a5b2d8b0902,b3c9ac1d-4845-4a54-a138-6668aa85e24c,877abc21-8060-4214-897e-38006e868c20,c2e8e7d4-3a6f-4ee0-b597-714d07b16a33,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,completada,2024-04-16 01:00:00,2024-04-16 03:00:00,Entrega completada exitosamente,2024-04-16 01:00:00,2024-04-16 01:00:00
392ac1c0-08d9-4eae-afc4-ff0c42cc8489,5f09f6dd-a40a-489c-99b9-161de62603d3,70aabc5d-66cf-439b-9b71-1cbcc45f0a94,b712b85d-3212-4e3b-8698-36647c173538,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,pendiente,2024-04-21 19:00:00,2024-04-21 21:00:00,Entrega programada para la mañana,2024-04-21 19:00:00,2024-04-21 19:00:00
4f69343e-c833-49c4-8052-03e85e925a35,785358be-2f6a-4dca-b168-a24e7333be6e,98eb1046-ec29-4f8e-a02a-ee68272be935,c8a14c6f-b784-45e9-a2d2-454353255ff5,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,pendiente,2024-04-22 06:00:00,2024-04-22 08:00:00,Entrega programada para la tarde,2024-04-22 06:00:00,2024-04-22 06:00:00
6af901cc-cb5b-4907-91d6-9044b7747420,8600211a-b5c6-4ac7-ba7c-104836f1eac2,79e1e657-54ee-4041-8e21-c230bb0bcb64,a9cf51c5-fbcd-4de9-9d8c-1d059f3bc9de,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,en_proceso,2024-04-22 21:00:00,2024-04-22 23:00:00,Entrega programada para la tarde,2024-04-22 21:00:00,2024-04-22 21:00:00
1e687b63-ee59-4ba0-b7f0-78f567f4afb4,efaf3cf8-64ed-4568-8eed-6c3899fe52f8,fd5eba83-9995-4233-9249-46c1dde3b4eb,e5a159e6-0e8c-4dd7-b22e-9bb2a83f0982,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,completada,2024-04-17 12:00:00,2024-04-17 14:00:00,Entrega programada para la mañana,2024-04-17 12:00:00,2024-04-17 12:00:00
f7d6f71b-d864-4601-ac5f-e7597b10f27c,47d2db44-57e0-485e-9c97-ff0fedc88b73,58e889a9-337f-4cf9-9960-996470017f1a,2dd8bb57-f4e5-44ce-8c97-3edbef33e645,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,en_proceso,2024-04-16 00:00:00,2024-04-16 02:00:00,Entrega programada para la mañana,2024-04-16 00:00:00,2024-04-16 00:00:00
ccdce613-3908-44b8-a89d-3ffc2c0399bf,6c5518cd-1798-443e-b6d2-894f48395883,5ff52dd6-6159-4895-a3e9-b02b2c3f5033,22a071d1-8457-4cf3-b7b2-10cb77076a0f,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,completada,2024-04-17 07:00:00,2024-04-17 09:00:00,Entrega en curso,2024-04-17 07:00:00,2024-04-17 07:00:00
d2b79f16-968d-497c-8074-893da6cc9ebc,065b2638-102c-4be1-86c2-edf3b3ac4884,02270a60-b553-4b84-9780-6ac444abb6e0,3c3fcee4-61c1-4ec3-9320-c0c85dc8a097,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,en_proceso,2024-04-21 05:00:00,2024-04-21 07:00:00,Entrega completada exitosamente,2024-04-21 05:00:00,2024-04-21 05:00:00
bf966366-a5c7-49ff-9fd3-67c209566322,867b966d-36c1-45a7-ae53-4eaefef421cc,fb0a45af-8654-40cc-a54b-e20b265c8279,32074d50-d540-4585-9961-c306bd0ce878,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,pendiente,2024-04-19 06:00:00,2024-04-19 08:00:00,Entrega en curso,2024-04-19 06:00:00,2024-04-19 06:00:00
1ce534bc-52f0-4d4c-820e-a1a5b5d0ce20,c634b0cf-5aa0-4361-85fa-36fb08bd43b5,4bc94e1d-f5a1-4d2d-a88b-ef5559e48323,be753a03-65db-429d-bab0-1d9a379b0f02,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,en_proceso,2024-04-16 08:00:00,2024-04-16 10:00:00,Entrega completada exitosamente,2024-04-16 08:00:00,2024-04-16 08:00:00
623d4d95-df37-43fb-837c-0c5fc65cf0d1,4c4a9f8e-a1e5-4cc0-b712-f652fa0fa513,abdc6264-4a64-4607-95c6-0807fdb79fb9,9251278f-5731-42c6-9f97-bda44d1e243c,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,en_proceso,2024-04-19 22:00:00,2024-04-20 00:00:00,Entrega completada exitosamente,2024-04-19 22:00:00,2024-04-19 22:00:00
bafbe33b-ca8b-44d4-86c0-d90514f76e16,5cbfb576-d9b2-4928-b1a9-76710681ca22,859b15b0-260a-41ab-bf27-04bc5ad58c7e,62c49dc9-94db-4ef5-8784-b0d08e8f99c0,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,completada,2024-04-15 23:00:00,2024-04-16 01:00:00,Entrega programada para la tarde,2024-04-15 23:00:00,2024-04-15 23:00:00
90c67cf8-e1d0-4bad-bb0e-15629b40e4d9,4a2875d0-6aff-4853-8211-7fbfdbee93f3,cffa8dfc-d413-4e9a-874b-67ce89eb7cb6,1a31bd78-324c-40d6-8ef8-cd47b3db2218,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a,pendiente,2024-04-13 10:00:00,2024-04-13 12:00:00,Entrega programada para la tarde,2024-04-13 10:00:00,2024-04-13 10:00:00
d9ee207f-7cad-459f-8be2-96f66ec97dbd,9a157a38-a35d-4d06-8032-6b7f2c2b71fd,b3e15999-526f-42ef-bc85-643d1bcbf010,58f22e42-135b-44d6-a1fc-f8b550cdc4a8,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,pendiente,2024-04-13 18:00:00,2024-04-13 20:00:00,Entrega en curso,2024-04-13 18:00:00,2024-04-13 18:00:00
b42bc6a7-dc00-42fb-a403-73f8fbdbb207,6451cbf3-accf-40fb-b6eb-9bcc4fe68c6b,4c240ac3-d86c-4b43-b652-c943ec4603b2,d987ac2a-5883-4bcd-822c-1799b7daab15,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,pendiente,2024-04-22 18:00:00,2024-04-22 20:00:00,Entrega completada exitosamente,2024-04-22 18:00:00,2024-04-22 18:00:00
dfab40d5-5562-42cf-8d80-a70e5c5992bf,1dc962a0-aa1b-47d5-aca9-82b9ae2b2d1e,afc2219e-0f0f-4694-a402-a901be292756,9c7aa668-2d6a-4436-bebd-9cdf6fc18a23,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,en_proceso,2024-04-23 00:00:00,2024-04-23 02:00:00,Entrega en curso,2024-04-23 00:00:00,2024-04-23 00:00:00
fb42a5d1-de15-4652-b175-f08dd9809260,b2f7a62b-8c8d-463b-b008-6f93a9dffe05,5bb0e026-c520-4af8-9ab3-9700afa487be,139430b3-e3ba-4343-a354-e31773cc5db5,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,completada,2024-04-21 05:00:00,2024-04-21 07:00:00,Entrega programada para madrugada,2024-04-21 05:00:00,2024-04-21 05:00:00
4764e614-4934-46c0-86c7-1f16832ed366,e9bf9278-635c-4c79-88d6-4f955e3cf65c,6f786722-c06c-4572-af95-3075fa3452ec,1a84b59b-13c0-4579-956f-d474f9b7c7e3,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,en_proceso,2024-04-22 22:00:00,2024-04-23 00:00:00,Entrega en curso,2024-04-22 22:00:00,2024-04-22 22:00:00
81082782-84b3-49df-93a8-029984688d4e,275aac11-e8d9-4d9a-a1ed-11e9e36d90bd,6c999c5a-6dd9-4a9e-a2e7-51bd2be36191,9246a661-8062-407e-8508-1d16c9c9f55a,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,pendiente,2024-04-18 00:00:00,2024-04-18 02:00:00,Entrega programada para la tarde,2024-04-18 00:00:00,2024-04-18 00:00:00
eb2d587d-1e6f-4271-a465-e5da92cee3c7,34d351ff-d47b-42da-be7b-1c599450ef46,2efd6ff7-b10b-405a-9e9e-97197549907c,0ba311f4-0de8-485e-8aa9-bf886f4bef99,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,pendiente,2024-04-15 12:00:00,2024-04-15 14:00:00,Entrega programada para madrugada,2024-04-15 12:00:00,2024-04-15 12:00:00
0e91ebed-51c9-4061-aae3-a0e500538d37,25895bdd-53fc-4534-8b70-0b9a05e88dd5,b8add489-46f6-4266-9170-83974fb0cb50,1bf484b6-a9a3-45cb-9b5b-9439bbabb4d1,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,pendiente,2024-04-15 10:00:00,2024-04-15 12:00:00,Entrega programada para madrugada,2024-04-15 10:00:00,2024-04-15 10:00:00
03c8890c-b511-4f02-a5e8-67af345688d1,3eae0c7d-889a-4181-8172-a441c85a8188,5a42a1e3-2402-4af3-8ba3-1ae04b0beea9,6632689f-063c-4209-91c6-ec0d23667ea7,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,en_proceso,2024-04-22 10:00:00,2024-04-22 12:00:00,Entrega programada para la mañana,2024-04-22 10:00:00,2024-04-22 10:00:00
c29e7ccc-e639-47db-a4a1-27d05a7065b6,c7662c6a-def2-4de7-8409-cd399087326b,b6268392-1e78-42a1-9283-1dc0968605d1,3e8afe84-2903-4452-9b75-e383cc520810,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,pendiente,2024-04-19 07:00:00,2024-04-19 09:00:00,Entrega programada para madrugada,2024-04-19 07:00:00,2024-04-19 07:00:00
c896a63c-f86a-4c4c-9149-313d576ed20f,2ec1153d-684e-4f85-9976-18749cfe42b1,6a41e47e-cd09-4ccf-96c4-1cece5375b73,07e42540-835a-44df-a72c-2e5cfc3bb629,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a,completada,2024-04-19 01:00:00,2024-04-19 03:00:00,Entrega programada para la mañana,2024-04-19 01:00:00,2024-04-19 01:00:00
621ba3e2-e0ca-45c1-ba32-18602d3821e6,8b21de2c-1eca-46f4-8059-12b4770742fe,f19e7d32-d13a-4c22-a05e-b78d615cf1c5,8a8bf687-fc97-4e0c-bb77-9696885fd312,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,completada,2024-04-21 12:00:00,2024-04-21 14:00:00,Entrega completada exitosamente,2024-04-21 12:00:00,2024-04-21 12:00:00
b0e47103-4880-4d1d-8213-be2263388beb,5e326b57-b089-41ca-ad80-cc280283c28a,4e7af41b-d71b-45e9-b648-3c5f36fa8c92,1439328f-489e-44f6-842c-79cd2b82c26d,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,en_proceso,2024-04-17 00:00:00,2024-04-17 02:00:00,Entrega programada para madrugada,2024-04-17 00:00:00,2024-04-17 00:00:00
00f6d4ec-a452-4476-88ae-70a95378f8ee,649b6913-5888-42bb-9372-d0e6ab53c186,f3ba1cac-6394-4477-9b7c-92f9a8cd997f,3f1a4efb-e8d6-4a09-9a54-2f212c6805ac,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,pendiente,2024-04-19 04:00:00,2024-04-19 06:00:00,Entrega programada para la mañana,2024-04-19 04:00:00,2024-04-19 04:00:00
224669e5-4298-486a-8403-39f7a2dee5df,8216bebb-cc23-4a3e-bce3-e7b786fed816,33357680-cf9e-4a25-bc7b-afc10db13f17,386cc9d4-35fd-456c-8dc7-6c683b73fb37,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,en_proceso,2024-04-17 04:00:00,2024-04-17 06:00:00,Entrega programada para la tarde,2024-04-17 04:00:00,2024-04-17 04:00:00
344e7da4-9d7a-4ac3-9924-2e6d832e121b,954d6446-7897-45a9-9061-4d616e1c60eb,42013966-b728-4ac4-a55a-2f9a1c57f838,b463746e-c9be-4fc4-b87b-91c219c2464d,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,en_proceso,2024-04-16 07:00:00,2024-04-16 09:00:00,Entrega programada para la tarde,2024-04-16 07:00:00,2024-04-16 07:00:00
f7c39138-05fb-4b4a-963b-40207741ad17,466df6e1-abab-4d05-8559-b46254a7e8d7,aab89b2b-4481-46e1-bd3e-fbfb0dc27803,179ec7e9-ab4e-4e87-aadd-f2b01aec0e3c,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,pendiente,2024-04-15 10:00:00,2024-04-15 12:00:00,Entrega programada para madrugada,2024-04-15 10:00:00,2024-04-15 10:00:00
c427654a-c5a2-4c5d-95ed-2e189d5fadc2,8d63952e-a381-4df6-a806-6c3ab9a0eba9,cca89f60-45be-475b-b047-ddfdd2b9b913,1a881f81-c84f-4b08-a30d-763362087d1d,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,completada,2024-04-17 04:00:00,2024-04-17 06:00:00,Entrega programada para la tarde,2024-04-17 04:00:00,2024-04-17 04:00:00
7fa67a8c-cd86-4e8d-a2bf-9fdd49628508,3b4f2534-1763-4209-b08c-666518c17571,48067d53-e5a9-4333-a61c-037b69c512fc,656f62c7-2898-4275-a585-5c12701aee77,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,pendiente,2024-04-19 02:00:00,2024-04-19 04:00:00,Entrega programada para madrugada,2024-04-19 02:00:00,2024-04-19 02:00:00
1a97490a-70a5-4cf1-9f67-ee8a2c34c452,0c6f9285-a4f0-41af-85eb-1eb6b9d77be9,693d6205-90f8-41a6-ac62-31c2ca399729,8f389f70-4812-44c4-8c81-6cc101d8f567,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c,completada,2024-04-23 06:00:00,2024-04-23 08:00:00,Entrega en curso,2024-04-23 06:00:00,2024-04-23 06:00:00
debf609f-bcaf-448e-9f10-439a2bf492a7,86d81866-3033-498d-b399-1669ed46405c,a47c1a81-29c3-404a-8427-f431a823b2cd,490c4c8d-f718-40b2-85fb-5dc81324bda9,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,pendiente,2024-04-20 18:00:00,2024-04-20 20:00:00,Entrega en curso,2024-04-20 18:00:00,2024-04-20 18:00:00
3c0fdb1b-540d-43f4-8eda-4c8049506ba6,8101bcfc-eb5e-48ca-83dc-865a06452c57,e673fa3d-58f6-4478-ae74-4fa1ef5bb3d6,73226b23-0db5-49d6-8c7c-0fbe93662a78,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,en_proceso,2024-04-17 09:00:00,2024-04-17 11:00:00,Entrega programada para madrugada,2024-04-17 09:00:00,2024-04-17 09:00:00
96ab5030-2d32-4159-971e-50ceb359e231,630f4adb-8654-43b9-8456-7869e12e6dd3,413f3789-165b-4fc3-afd8-42249c11fbe5,a229445d-7618-439a-ae8d-cf72d742d2a5,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e,en_proceso,2024-04-16 13:00:00,2024-04-16 15:00:00,Entrega completada exitosamente,2024-04-16 13:00:00,2024-04-16 13:00:00
b9964c89-2b93-4a7d-823b-42d54f216658,fd4ad08b-3788-4a73-8a2a-223d838bcbd3,07122ec3-ae74-4b75-8a56-14ba92362095,ff4d238d-1b98-421a-a403-81e282ba9c53,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,pendiente,2024-04-14 15:00:00,2024-04-14 17:00:00,Entrega programada para la mañana,2024-04-14 15:00:00,2024-04-14 15:00:00
59e257da-0fe8-49fe-970d-85ebb8efc555,947f24d0-1897-4468-aed0-f39f46c294f0,d54e798c-ce03-406b-a983-23a5e03ce1da,579661cb-8beb-4ae5-8a0a-d83716ff1264,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d,en_proceso,2024-04-15 05:00:00,2024-04-15 07:00:00,Entrega programada para madrugada,2024-04-15 05:00:00,2024-04-15 05:00:00
535b3178-a181-40f9-a0eb-030f88f6c64d,d217e1ef-190f-4e85-837c-0417799ad24e,eb6e6171-7801-47c0-b4ec-e7f63d2a976e,5abb79e3-8bab-4a58-aa43-bc3bfe88ae1b,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d,completada,2024-04-17 14:00:00,2024-04-17 16:00:00,Entrega programada para madrugada,2024-04-17 14:00:00,2024-04-17 14:00:00
2eba7ede-bb34-4f12-9e26-e8f788838b53,9fd7abae-2f33-4a66-ac02-d9c14639c818,9503041b-a51e-43ab-9e4b-a60add61ee2f,bd820f5d-d7d1-462e-9c21-6eb01038dd16,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,en_proceso,2024-04-20 00:00:00,2024-04-20 02:00:00,Entrega completada exitosamente,2024-04-20 00:00:00,2024-04-20 00:00:00
bb88bb1e-074e-4504-ae7d-0843e0064e23,95d74a07-f0fd-45b8-8f32-9a3c9928e290,df5a6a30-98c1-4d46-90a1-591c0b1aff9b,f3ee7e4f-987d-420b-8db1-ed65216e7963,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e,completada,2024-04-15 18:00:00,2024-04-15 20:00:00,Entrega completada exitosamente,2024-04-15 18:00:00,2024-04-15 18:00:00
226b63f6-662a-42d7-9672-3ef224efc62f,b6b48db8-3f52-449e-8dad-af5020f0bb6e,1e726348-9641-4459-93b2-1eaae6cead9f,7d5d60d0-8378-41bf-abd5-3bd494e6f52b,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,pendiente,2024-04-14 21:00:00,2024-04-14 23:00:00,Entrega programada para la tarde,2024-04-14 21:00:00,2024-04-14 21:00:00
8cd7d3c5-f34d-421f-8912-0345643e1b1e,0513ef43-978d-4209-ac2c-a1618f40f6e4,984cfc2e-0ed2-46b9-ac9d-9bf85ac88551,1550b6e7-c331-4e38-b40e-2c7765dd61db,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,pendiente,2024-04-15 14:00:00,2024-04-15 16:00:00,Entrega programada para la mañana,2024-04-15 14:00:00,2024-04-15 14:00:00
1f24fa36-158d-4129-a85e-14ee35424a63,2546b471-12dc-47b6-906c-eb0eca1323ff,93914e9e-05f0-48d0-8252-963fdb0110e1,b74e5772-42b3-42be-b260-403e9874428e,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b,pendiente,2024-04-17 23:00:00,2024-04-18 01:00:00,Entrega en curso,2024-04-17 23:00:00,2024-04-17 23:00:00
4bb8c4c3-afd6-4845-bc22-852a7b808d55,05e4fe68-8c48-4c4c-bc63-eef5be2a91c0,e2fadbaa-a11f-4091-93c2-7aa2cae9cc1d,2306a901-c117-4f34-81b1-40fadd30482b,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f,en_proceso,2024-04-14 00:00:00,2024-04-14 02:00:00,Entrega en curso,2024-04-14 00:00:00,2024-04-14 00:00:00
4a33a279-d51a-4603-a6ac-25f0cc9b9a78,75908a6e-96ed-44ac-981c-887d6a888a47,a74e5d32-5af5-4ee7-bc79-745bf78bdbed,a5cad9e7-4bee-4446-bbe6-e63edee5870c,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,completada,2024-04-21 18:00:00,2024-04-21 20:00:00,Entrega programada para madrugada,2024-04-21 18:00:00,2024-04-21 18:00:00
1f40e144-3393-45be-98a0-1752ccf43181,56528a2c-8f5d-48ca-9801-ffbee18174bc,11c08c7e-f04d-4060-9ce3-91adb6975fd9,404c7dfd-9964-4f27-997e-9a72e59c5e7f,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f,en_proceso,2024-04-22 13:00:00,2024-04-22 15:00:00,Entrega programada para la tarde,2024-04-22 13:00:00,2024-04-22 13:00:00
