id_detalle_entrega,id_entrega,id_detalle_carga,cantidad_entregada,cantidad_rechazada,motivo_rechazo,fecha_creacion,fecha_actualizacion
cb59bf57-4d17-4ac4-a706-ce33b5699058,0dccee39-74a5-48c0-9cf3-d86d989758f0,8e03a347-1a9e-469b-b629-5f2ae5ce712f,49,10,Falta de piezas,2024-03-28 04:20:27,2024-03-28 04:20:27
c5a87976-8a9c-40f7-bd6c-a6f839b9b330,276af809-9fd6-4b4c-8f5d-f7b1bcd950bb,fdc53d06-6069-43a0-8d54-55970b32f261,103,0,NULL,2024-01-04 02:11:20,2024-01-04 02:11:20
2813da87-eb3c-4fdb-be64-3219f3af6f1d,ccd81258-963a-4ca1-9602-4ec9e15d6a1c,32fc8fe7-cd55-4cd7-9365-f232d4a9723e,168,67,Falta de piezas,2024-04-23 09:34:54,2024-04-23 09:34:54
2981427d-53a1-4919-9fe6-8a5332030770,645c81dd-d03e-43ab-a956-ad7736a3b3ce,300979bc-0315-44e5-8511-9517caf08e67,90,0,NULL,2024-05-03 19:19:40,2024-05-03 19:19:40
ac25a89e-1397-4aeb-934f-494582c3fe14,f5ed89d6-c660-439e-9601-5289ae253fbc,b172e599-d4cd-4fc6-bf06-dcbdd19ce34a,44,7,Falta de garantía,2024-08-13 00:32:59,2024-08-13 00:32:59
a5e2b7ab-6ab9-4b29-a165-a7fdc446f9d7,adfaca19-f364-4b27-b9b0-9ccf2a7bf8db,5acd65ae-9db5-43e8-9a1e-bfd868e6996d,121,0,NULL,2024-04-17 16:25:45,2024-04-17 16:25:45
a9467d59-1b43-4aa6-af32-b56fd928f734,f5ed89d6-c660-439e-9601-5289ae253fbc,e5ac5a71-6ee8-4adf-8e3f-c61f55761775,60,0,NULL,2024-07-11 01:06:46,2024-07-11 01:06:46
94a96c4b-f9a5-4122-ac84-a4562ad0b891,25f62b3f-ad0b-45ba-a544-df78cf4cbd03,a9f5989d-9933-4b5b-a8fc-56818f8c775a,12,0,NULL,2024-12-17 05:21:05,2024-12-17 05:21:05
b573cdc3-cb35-4749-a35f-34e02913bff3,5a820f35-f757-4794-91d7-85b7d1e2d2e8,6e796e3f-b37c-4267-8f1d-ec7f5753a529,156,0,NULL,2024-10-25 03:24:05,2024-10-25 03:24:05
5ab01738-0856-4227-aefb-4db05dc6d685,fc296a7f-06fe-4030-b7d5-edba2516ca0d,aa2c924b-b5d2-424e-8fbc-7e109f591f61,71,30,Temperatura fuera de rango,2024-02-09 22:01:13,2024-02-09 22:01:13
9cdf0a6c-bf6b-4e84-ae11-ff54638c805e,4909d4fe-b54e-4580-9184-40f3240658e1,42317a54-21c9-4fa0-bb95-102efd282cfa,78,0,NULL,2024-01-05 22:16:51,2024-01-05 22:16:51
f35c1a64-24a6-420c-9146-4b32367dac54,e32e3caf-9c59-42a2-9c58-8efefaeec0c0,f3ac1531-50f5-40de-9f37-c7f649b1b9e8,181,0,NULL,2024-05-30 10:27:01,2024-05-30 10:27:01
8f1390f9-cb3a-4e9a-a594-352e91e8c7f5,5a820f35-f757-4794-91d7-85b7d1e2d2e8,01746c18-32cc-4dcc-bc35-eee61505dacf,155,46,Producto abierto,2024-10-06 23:54:30,2024-10-06 23:54:30
319b8ac3-9424-4449-adf5-b174bc600718,60cc918c-2916-4f7b-8a3c-685178f1382b,28efa576-6351-4b50-83e5-6403fe247a77,73,0,NULL,2024-07-07 17:55:58,2024-07-07 17:55:58
f81eb77a-6189-48b8-b289-9a5a76cc61c6,e49ce3e7-d79f-4590-8d7d-2e76518703ff,c45b6a56-fef4-46c5-a6ee-98966ab2a02a,44,21,Cantidad incorrecta,2024-03-28 07:40:10,2024-03-28 07:40:10
70492c84-ca87-47eb-b629-92e2cc18b538,645c81dd-d03e-43ab-a956-ad7736a3b3ce,46d85793-746a-4d25-9078-d1a3b40d8dd4,43,5,Producto abierto,2024-01-20 03:07:07,2024-01-20 03:07:07
ee172e5b-336a-4ebd-8f35-bd12425b69d6,408ff179-0e93-44af-bd08-0d1560e25251,0d00a79c-4b7c-40e3-9d0f-0a1e8354e3f4,125,16,Color diferente al pedido,2024-11-24 21:05:47,2024-11-24 21:05:47
855c95c9-7098-4647-9fb6-0bac9548c4a8,30b7caa6-77be-40e6-931d-cdc12936bf0c,4499e9af-e6c5-4ce1-bca2-c0a3d65505df,109,0,NULL,2024-03-18 07:03:15,2024-03-18 07:03:15
71645aad-09c9-419c-ae05-ec40698fa4af,5ce78015-ba5a-4f86-9a1a-cf0f8e290aeb,30d08d7c-1386-4c8f-b47c-6501f476c410,119,0,NULL,2024-02-16 07:44:34,2024-02-16 07:44:34
70fcefd0-2cc7-416d-816e-445b8db9faf7,16ee8a7e-904b-4e52-aee5-5226c411c0a9,03104ff7-18f9-4ffe-bc49-af104b515b16,87,17,Tamaño incorrecto,2024-01-22 11:31:03,2024-01-22 11:31:03
dd69bef2-babf-4962-a546-c42e6d6c118b,bebf2374-d058-4813-867c-841acf4ca0bd,75427796-bebe-48c7-b92c-412d7a87498c,42,0,NULL,2024-03-07 09:18:33,2024-03-07 09:18:33
90c7213c-3e6f-4e82-8011-9bf86f251fcd,c41c1270-1fa4-4385-99e8-557b5b946a31,78304d62-452e-4ea1-8a98-622116f550e9,74,22,Producto vencido,2024-07-02 08:23:41,2024-07-02 08:23:41
b15859e7-aa5b-4c2c-8e17-6cacb5d83769,c0736a66-5a84-46a6-836e-28b795de2023,29b54463-11be-4407-a2e0-27fff0d5448a,172,0,NULL,2024-04-21 04:24:07,2024-04-21 04:24:07
f87ce75c-3281-47ca-ac23-1799a392ff98,3e5ee2a5-ac88-4ba7-9640-305a845bd66a,ac56a0fe-8368-470b-a352-601835f3615e,133,0,NULL,2024-12-12 08:51:37,2024-12-12 08:51:37
dad28357-67db-44b1-b351-1b8afe940a67,ccd81258-963a-4ca1-9602-4ec9e15d6a1c,29b54463-11be-4407-a2e0-27fff0d5448a,1,0,NULL,2024-08-15 10:57:50,2024-08-15 10:57:50
f25b3bcb-1919-4633-a1f3-e9bad6825810,e32e3caf-9c59-42a2-9c58-8efefaeec0c0,760770c7-2cdf-462c-8450-94658b32282a,154,0,NULL,2024-05-29 08:42:59,2024-05-29 08:42:59
fb1d8b60-e300-418d-a529-f9a60a799184,0f9dd57e-d13a-444d-b942-8ff645b714c2,e38450bb-fa01-46fc-a0d6-a14bd9d69a71,99,0,NULL,2024-04-30 06:28:46,2024-04-30 06:28:46
5ec7c5b7-e68b-48a0-9ca0-f8e88e0be825,92379c65-123c-40e6-a4f8-da49ae0cedc5,21fc6de8-fada-44d5-b2e3-7c255d9106b8,17,0,NULL,2024-05-27 13:24:10,2024-05-27 13:24:10
933f5a80-21b7-484c-bc57-7b0e6cf5bd17,9789eca8-6458-463c-8ffb-8115f0793a07,03104ff7-18f9-4ffe-bc49-af104b515b16,6,1,Embalaje inadecuado,2024-10-25 21:51:02,2024-10-25 21:51:02
427b984f-60df-4fb2-ab74-b55a1e0ffe1e,0623ffb6-81a8-45c0-bbaf-4e2ac79de52d,da77e70d-2a1b-429b-a0a4-ba994eb648d4,99,0,NULL,2024-09-04 11:10:13,2024-09-04 11:10:13
f2118665-07ed-469b-887a-784b8a13229e,6d79385a-2b9b-4c1a-ba05-8535c5a2ce6c,b172e599-d4cd-4fc6-bf06-dcbdd19ce34a,195,47,Etiquetado incorrecto,2024-06-03 05:15:36,2024-06-03 05:15:36
2313e6aa-52d0-432c-a569-be45c4a001d9,da53927f-4852-4eaf-96b6-7f764eea6ee1,353e1a9d-56d4-4d62-b763-560344e1ff7d,168,23,Embalaje inadecuado,2024-06-14 04:28:42,2024-06-14 04:28:42
5c5622c6-55b9-42bc-93be-470c851781a2,321390fd-e8b5-497b-b040-c3161c0b551d,afce079f-d7cf-4cee-aabd-ed55fd21c349,166,0,NULL,2024-06-06 00:55:47,2024-06-06 00:55:47
6f4aa37f-61e4-4dd9-804f-cee2ecc23fd7,221bcc56-94aa-47da-bf60-f173a718775d,de5ef3d3-769b-4316-92ff-b6aab62c9517,35,0,NULL,2024-12-02 15:09:28,2024-12-02 15:09:28
228c4ebe-dbc8-48f6-8adf-8f42963a0fa9,e8ba0dfb-a33e-46f6-82a9-966b2e9ad057,e5ac5a71-6ee8-4adf-8e3f-c61f55761775,1,0,NULL,2024-06-13 17:59:49,2024-06-13 17:59:49
a3e42513-0fd8-46ca-abc8-a26075edc258,aacf0681-f7c3-4316-a5a9-ee5cc3faf7cb,ac9eaa0b-61ac-4ab8-bcff-b29bca239700,196,0,NULL,2024-02-15 11:36:41,2024-02-15 11:36:41
38b35a1c-6e48-48c1-a5c0-8cfd760cf12f,28433ba2-1064-47fe-8d74-92f756d4dbbf,bec16c90-841d-40aa-9914-f39a80531264,181,0,NULL,2024-07-03 22:53:33,2024-07-03 22:53:33
acea5368-37fe-4869-80d3-0016a248de31,a2305729-06a4-4de7-8ca1-1779d12a78c6,4ab0212f-7218-482c-81fb-deb8ea63e146,170,0,NULL,2024-03-31 16:13:31,2024-03-31 16:13:31
1d476578-9f6c-41b9-8c10-3e274bc0b21d,e49ce3e7-d79f-4590-8d7d-2e76518703ff,4499e9af-e6c5-4ce1-bca2-c0a3d65505df,104,0,NULL,2024-01-01 07:40:58,2024-01-01 07:40:58
64f3cd7d-11b5-4151-869b-e6392810f251,13638621-08c3-4254-bbd2-43374c6c7d3d,793f1e2b-e0d6-4c77-80cd-4347092bdd66,61,0,NULL,2024-05-15 08:44:13,2024-05-15 08:44:13
e962e78d-5c70-4e4c-91e4-4d896215e110,8634f581-28e7-4007-85ac-ef91453c64c7,8858df6b-f0ca-49e4-b838-b978be31164c,26,0,NULL,2024-07-26 17:05:01,2024-07-26 17:05:01
25c82c72-d49c-4b8d-b7dd-a6970c9fe18d,cdce020b-bd00-491d-a060-6b190589bd28,391a006f-e73e-4b3e-bbff-b131be92ff27,163,0,NULL,2024-11-11 22:10:21,2024-11-11 22:10:21
b2adb382-d9ec-4738-8ddc-abaa033f8060,0dccee39-74a5-48c0-9cf3-d86d989758f0,afa1bd49-a6a7-48b8-b3e7-1691387efdc7,198,0,NULL,2024-04-28 09:25:47,2024-04-28 09:25:47
0297a4be-e76d-4526-bfa5-0f01941509f5,16ee8a7e-904b-4e52-aee5-5226c411c0a9,5acd65ae-9db5-43e8-9a1e-bfd868e6996d,107,0,NULL,2024-12-23 16:19:39,2024-12-23 16:19:39
4eff5743-1145-4f5d-af5b-e664acffe751,e49ce3e7-d79f-4590-8d7d-2e76518703ff,8469f9b0-4755-4c53-bb31-078ebf363044,69,14,Producto mojado,2024-01-21 06:14:52,2024-01-21 06:14:52
79f1a2b2-9656-455c-ad42-c47d215ad056,fc674cbf-2e52-48ca-bbe7-537c746b2b84,00d732ae-30ae-431b-90ab-b78df66082d5,84,20,Etiquetado incorrecto,2024-10-29 15:39:55,2024-10-29 15:39:55
eb90a563-40fc-4df5-bce5-9b30d47f41a0,af6a562e-d976-4758-b389-823bfa956a5e,9773fca8-4eca-4d1d-9f4b-51ee90911df7,126,57,Etiquetado incorrecto,2024-12-16 17:19:24,2024-12-16 17:19:24
433f7167-e7c0-40c7-a13e-3ffac3494a22,30b7caa6-77be-40e6-931d-cdc12936bf0c,ea99ccfe-7f53-4618-89f5-3b11a5995d3e,101,0,NULL,2024-04-03 22:41:31,2024-04-03 22:41:31
66da87f4-dca6-494c-aaf7-02c979948d0a,16ee8a7e-904b-4e52-aee5-5226c411c0a9,b93f510a-55a5-48fa-9b1d-ab73f04ebe77,199,57,Presentación diferente,2024-08-06 17:28:36,2024-08-06 17:28:36
5e77bc98-7ec3-4878-a18e-67c6b40d1a05,25f62b3f-ad0b-45ba-a544-df78cf4cbd03,2b504043-4a3f-43ce-b588-56dfcaf6544d,128,40,Mal olor,2024-04-02 09:47:44,2024-04-02 09:47:44
ff8904db-6c06-4f1d-bab8-23da8c36a8b0,a22cedaf-04e2-4a23-9869-8b0b9f1f7fec,1751b059-9a55-4863-a70e-e96d570181ed,156,0,NULL,2024-10-09 07:05:15,2024-10-09 07:05:15
2fbac0c2-50f1-4471-a521-63012b746184,88085017-66fe-4bbc-b8fb-b142ef062f6e,586fd3b1-5f95-48a1-addb-e1d0ab5bf5ec,194,13,Producto con daño visible,2024-08-20 12:48:37,2024-08-20 12:48:37
f532acf5-e813-4a29-8217-46949cf511bf,aacf0681-f7c3-4316-a5a9-ee5cc3faf7cb,ffc57cdf-e33d-475e-835e-2f0fc9a3ea27,82,0,NULL,2024-01-05 00:24:22,2024-01-05 00:24:22
88e083e9-11a4-414b-8bde-e53d363bda16,f5ed89d6-c660-439e-9601-5289ae253fbc,2dfbb22a-07bb-40d0-8787-44a25eda0fd3,95,30,Producto vencido,2024-09-15 20:45:55,2024-09-15 20:45:55
24353069-b4e2-46a4-aa9b-687b868df55c,c9c5cccd-f63e-43b4-8b9c-182811826949,4dce5902-5ae6-49ad-ab5b-de9182504632,115,48,Falta de accesorios,2024-10-09 09:28:20,2024-10-09 09:28:20
eed27256-bf78-4beb-ad56-b3d2f80be2f1,5a820f35-f757-4794-91d7-85b7d1e2d2e8,aa2c924b-b5d2-424e-8fbc-7e109f591f61,23,2,Tamaño incorrecto,2024-03-17 04:05:05,2024-03-17 04:05:05
3433a32d-3fdd-4caa-b67d-da1c5b766df0,025ddb15-639c-4d07-b429-3ba90d24573d,a3883e6c-856d-4c3d-9e83-a10e7ee79ab0,144,0,NULL,2024-07-06 11:28:02,2024-07-06 11:28:02
f19ec9b6-e60e-47f6-8904-6481710b947b,d44f8d0e-d73a-4832-a170-330f9efdfd00,361bec61-b3d4-4846-b799-01b9da7d6e6a,124,0,NULL,2024-12-24 23:23:39,2024-12-24 23:23:39
42414bd2-33f8-4332-85ba-7bba7794fc97,fc296a7f-06fe-4030-b7d5-edba2516ca0d,fc3a3aeb-8c50-4d2c-9d45-1f55c3981893,190,0,NULL,2024-03-27 05:23:31,2024-03-27 05:23:31
e26f8d9b-a5a6-44ec-bba6-5247f4ea00d1,c0736a66-5a84-46a6-836e-28b795de2023,ea99ccfe-7f53-4618-89f5-3b11a5995d3e,179,0,NULL,2024-04-10 13:33:14,2024-04-10 13:33:14
79ecb0b7-73f0-4902-bc9a-4524b7d32a05,e8ba0dfb-a33e-46f6-82a9-966b2e9ad057,552bf762-fe95-477c-b73f-f330dd291b1c,5,1,Cantidad incorrecta,2024-02-06 05:55:17,2024-02-06 05:55:17
f0be37c4-e1f6-44d0-a709-5725150bf090,c41c1270-1fa4-4385-99e8-557b5b946a31,f891de3b-7564-48a5-8780-cb4703bff3af,54,0,NULL,2024-11-15 14:10:28,2024-11-15 14:10:28
f2141ab8-5ca8-4960-8a18-04e0c161a981,13638621-08c3-4254-bbd2-43374c6c7d3d,a31633d3-7a24-4aae-b091-c25f26a261fb,16,0,NULL,2024-07-29 03:41:20,2024-07-29 03:41:20
77188e73-7bd8-418c-9d04-a2c45a95b745,af6a562e-d976-4758-b389-823bfa956a5e,21fc6de8-fada-44d5-b2e3-7c255d9106b8,154,0,NULL,2024-01-23 23:03:44,2024-01-23 23:03:44
ff8fe2de-98be-4a33-b1d2-bf4786bcf876,c1d05bd1-6957-4cc0-8b6d-408799df1716,19d299b6-6def-419b-a201-7b99bfd4352a,40,0,NULL,2024-10-31 15:19:51,2024-10-31 15:19:51
22dbf790-7af6-460f-a937-3b2208b975bb,2649ec19-876e-4bad-99c2-5a6118102e42,c285ce4a-e1cc-46a9-a927-68a60b212c30,200,0,NULL,2024-06-11 02:02:12,2024-06-11 02:02:12
9e7f6f53-56c3-4e6e-a7cc-7211449f807b,d44f8d0e-d73a-4832-a170-330f9efdfd00,3d9dffca-c1ac-49b8-9ee5-dcd2c5c27eb1,81,0,NULL,2024-07-18 03:04:10,2024-07-18 03:04:10
fd8677a0-8f15-4ef3-b420-bcffcf20832a,c9c5cccd-f63e-43b4-8b9c-182811826949,249cf7d6-ef96-4b37-a67a-040b4bee7e08,154,58,Tamaño incorrecto,2024-01-05 15:39:38,2024-01-05 15:39:38
56ddca53-d874-40ac-8442-11efab3725f3,321390fd-e8b5-497b-b040-c3161c0b551d,c0f729f3-b413-4ca1-8e1b-2a4d5dbd3069,126,0,NULL,2024-04-17 22:35:43,2024-04-17 22:35:43
f869c87f-10fe-4289-b39b-dd0a169047d3,62a8d536-5c76-4462-889a-296047616232,4ab0212f-7218-482c-81fb-deb8ea63e146,61,13,Producto usado,2024-09-25 23:09:59,2024-09-25 23:09:59
26940709-253c-4cf8-aaa8-d4b0daa6dfaa,4a6789f4-ed68-436f-a966-267f9e9f4f43,249cf7d6-ef96-4b37-a67a-040b4bee7e08,174,62,Tamaño incorrecto,2024-03-26 10:51:38,2024-03-26 10:51:38
504eb063-8280-4bb9-9862-d0cfff31dff4,50a3048b-d00e-48ec-8442-88619515d922,4600c478-4ea8-4d9d-9f7f-b184c4a81e85,179,0,NULL,2024-07-03 14:24:14,2024-07-03 14:24:14
7ddf5ce6-ecb5-4ed1-bd81-3a8aca0e07c8,5ce78015-ba5a-4f86-9a1a-cf0f8e290aeb,75d9ae03-3ccd-4397-a14f-434574e4c0ca,13,0,NULL,2024-01-17 15:40:03,2024-01-17 15:40:03
2717dc93-c298-4e75-9ada-920b71be8b7f,3332a557-7faf-436e-96e0-362bdb845f29,e10ef8da-9d92-401d-8bde-37c51b0dda27,84,0,NULL,2024-10-23 17:17:45,2024-10-23 17:17:45
3f3ce1f2-0f60-46a7-8f59-0e0e01e23566,0623ffb6-81a8-45c0-bbaf-4e2ac79de52d,528649c9-cbab-43dc-ad8f-ef7e66dc4e19,171,0,NULL,2024-09-16 05:56:44,2024-09-16 05:56:44
1d7dee99-f1a9-4190-a167-abc669ad7f0b,383939c3-ef8b-400e-8398-31e16523a163,19d299b6-6def-419b-a201-7b99bfd4352a,8,0,NULL,2024-01-25 09:00:49,2024-01-25 09:00:49
85f2b655-3525-499c-aa68-30f362ce23d5,025ddb15-639c-4d07-b429-3ba90d24573d,21fc6de8-fada-44d5-b2e3-7c255d9106b8,46,0,NULL,2024-02-17 11:09:09,2024-02-17 11:09:09
16d1cae3-60c2-448a-b869-b05680e27fa3,e8ba0dfb-a33e-46f6-82a9-966b2e9ad057,9a932f7f-3961-4ea2-8578-d56ce403013a,43,13,Embalaje inadecuado,2024-09-23 02:54:37,2024-09-23 02:54:37
dbde56de-3984-4a42-aeef-8b272975f107,60cc918c-2916-4f7b-8a3c-685178f1382b,22e97a6c-50df-4980-800e-a0d61887869f,86,19,Producto vencido,2024-01-31 17:49:18,2024-01-31 17:49:18
847d6f75-8190-415d-876e-65f69fda777a,a2ac9b88-f612-4c62-a726-89d708872234,4ab0212f-7218-482c-81fb-deb8ea63e146,186,0,NULL,2024-06-11 08:23:45,2024-06-11 08:23:45
b2f55b56-1372-4e7b-889a-c320af774546,b7c13cfa-ecf3-4d64-9514-0d6569539749,9a932f7f-3961-4ea2-8578-d56ce403013a,135,0,NULL,2024-05-08 22:04:51,2024-05-08 22:04:51
8256bf0f-d9dc-476e-a595-c60bfeb6f6f4,2649ec19-876e-4bad-99c2-5a6118102e42,fc3a3aeb-8c50-4d2c-9d45-1f55c3981893,171,0,NULL,2024-05-12 02:16:41,2024-05-12 02:16:41
0f501a01-2cdd-425b-85d7-2ca55148531b,408ff179-0e93-44af-bd08-0d1560e25251,a27da211-167e-42f4-acd1-71ec0d2fc0c5,50,0,NULL,2024-04-08 10:13:59,2024-04-08 10:13:59
212dae16-7efb-425c-bf41-a7b06baffc76,ad73031f-aa1e-4f7f-960e-9ae463917032,af8ac8ff-595e-4eac-a9b4-1dd190da6abc,175,0,NULL,2024-10-19 06:14:57,2024-10-19 06:14:57
6b6edb43-296e-4512-891f-52e0618bad36,895395dc-237f-461c-98da-840807c984b6,85a11656-3bae-40f1-8960-19491fa7e848,153,71,Producto mojado,2024-10-30 22:12:16,2024-10-30 22:12:16
f2067944-e4ba-43d4-a183-d99ac512c845,e32e3caf-9c59-42a2-9c58-8efefaeec0c0,1fa6326b-a007-4582-9eb9-8770982fe6ec,149,0,NULL,2024-10-21 09:19:04,2024-10-21 09:19:04
e62cabec-1b3f-4102-915a-8ed55e9aa9ce,9789eca8-6458-463c-8ffb-8115f0793a07,2b9b2c4f-752f-4305-b591-69967fada608,79,0,NULL,2024-03-12 14:21:21,2024-03-12 14:21:21
fc214b71-6f4b-4f20-9804-9876a9da007c,e837243d-df58-4123-a223-f67bb8161665,762ee271-a45c-47a1-aeb4-b81fa3a1c812,28,0,NULL,2024-03-31 11:47:51,2024-03-31 11:47:51
4972840e-194c-41d4-9ded-f447f72259b7,0315b42b-b771-43ab-b926-ccd54d24d663,4600c478-4ea8-4d9d-9f7f-b184c4a81e85,131,0,NULL,2024-01-07 18:30:36,2024-01-07 18:30:36
f2235077-b3be-4951-8536-f7ece62695aa,4a6789f4-ed68-436f-a966-267f9e9f4f43,a83a2d15-272b-428b-a87e-f90bc5a1e2dd,93,2,Falta de documentación,2024-01-19 09:56:54,2024-01-19 09:56:54
82af7209-7e92-43e1-807b-4dfe805c0102,fa6c4f06-8457-4f3a-b287-e74b97b9c735,58edd567-23fc-4f35-871c-1ca696f0a4ef,54,0,NULL,2024-05-19 02:43:15,2024-05-19 02:43:15
a84e4ede-5392-450c-ac65-0ad9b2a25b6b,3332a557-7faf-436e-96e0-362bdb845f29,4dce5902-5ae6-49ad-ab5b-de9182504632,19,0,NULL,2024-11-28 13:08:20,2024-11-28 13:08:20
02db10fe-19c9-480d-af73-49345df4e78b,a233b83d-efa6-4359-b031-9589f2404eda,361bec61-b3d4-4846-b799-01b9da7d6e6a,139,4,Producto no solicitado,2024-09-19 19:02:38,2024-09-19 19:02:38
bce628e3-8215-42d5-994b-74894bab615c,6ea5c188-108f-4373-8707-b80b45beb91e,11e8d1b7-8e1a-41a8-8fd7-75d3e6e4e576,89,5,Producto mojado,2024-08-27 21:34:09,2024-08-27 21:34:09
2661b5a6-1d08-4c9d-9a9b-90c46bd8fb2c,fa6c4f06-8457-4f3a-b287-e74b97b9c735,4a0dcd87-087d-4605-9077-e446682750af,115,28,Producto con daño visible,2024-03-07 21:41:51,2024-03-07 21:41:51
edd3846f-2a51-4e99-892a-0c4d5db94f01,895395dc-237f-461c-98da-840807c984b6,db6441c0-764e-401d-8edb-ce288c6f171b,153,0,NULL,2024-11-02 17:19:08,2024-11-02 17:19:08
feba3819-11f0-461e-b06c-2a19eafa59e2,0623ffb6-81a8-45c0-bbaf-4e2ac79de52d,c5b28191-5e1d-4226-8a96-3295d4736cab,158,0,NULL,2024-05-09 09:19:10,2024-05-09 09:19:10
3ac0b65c-aa24-42c9-ae66-dd87fa7eadb6,da53927f-4852-4eaf-96b6-7f764eea6ee1,8858df6b-f0ca-49e4-b838-b978be31164c,51,1,Falta de garantía,2024-02-03 19:58:54,2024-02-03 19:58:54
974df23b-06e1-4233-a8dd-e4b7c4c0af41,153a091d-e7e4-4f4a-a1e3-36f783fa2eac,3d9dffca-c1ac-49b8-9ee5-dcd2c5c27eb1,83,0,NULL,2024-08-26 06:06:18,2024-08-26 06:06:18
b4f69cf0-8f3e-45b9-bb66-ea12cbba76f9,a22cedaf-04e2-4a23-9869-8b0b9f1f7fec,0246f8bf-4358-4159-94db-9998ee4d8499,172,0,NULL,2024-09-25 12:08:27,2024-09-25 12:08:27
b7518bf1-8e7d-49df-896b-68789ac99235,da53927f-4852-4eaf-96b6-7f764eea6ee1,bdbcc82f-b098-4a77-81f8-3eb5d8e6d2e8,44,0,NULL,2024-03-14 12:25:46,2024-03-14 12:25:46
ebbb8fcc-eca3-49bb-a97b-a619cffd8b15,dc9f269a-d3c4-4f20-8da4-604de91dad89,9a932f7f-3961-4ea2-8578-d56ce403013a,119,0,NULL,2024-11-25 12:14:18,2024-11-25 12:14:18
7e294ae4-0313-4252-99d4-a64a7c28bdc7,c41c1270-1fa4-4385-99e8-557b5b946a31,4ddde125-3768-4e6e-a6bc-6c9ae935ac7a,190,0,NULL,2024-01-03 02:42:48,2024-01-03 02:42:48
181dea98-eec3-45c6-92c9-72074fc6c5d9,221bcc56-94aa-47da-bf60-f173a718775d,64f5732e-5897-44a6-8623-b49d0554790c,190,0,NULL,2024-10-18 07:10:14,2024-10-18 07:10:14
5da36dd6-e013-45eb-bfee-d43ed8bd174f,c94231c5-61a2-4731-ba2d-46657be2adc4,85ab6858-aa05-44a2-a2d1-7ac01ccde1fb,5,0,NULL,2024-10-22 15:07:43,2024-10-22 15:07:43
a17d341f-3595-4298-9ad7-04e47b803f75,153a091d-e7e4-4f4a-a1e3-36f783fa2eac,2ef4a739-c8c9-418d-9b02-89a1b6a15ed6,193,0,NULL,2024-02-03 17:49:44,2024-02-03 17:49:44
542704a4-fe6e-4cd3-b47d-9d2dfc0715b2,1f04b2c5-0d56-43d8-8e9e-af24abb2e430,5ca336c0-6957-423c-a739-4298d2c84868,134,0,NULL,2024-01-27 07:21:59,2024-01-27 07:21:59
072872cd-d7b3-4ac4-80c8-fc7ce2766890,d44f8d0e-d73a-4832-a170-330f9efdfd00,e38450bb-fa01-46fc-a0d6-a14bd9d69a71,52,0,NULL,2024-07-22 12:19:53,2024-07-22 12:19:53
50d9df86-12a1-40ca-9efa-e0d8db9c1440,dc9f269a-d3c4-4f20-8da4-604de91dad89,8625db44-990a-48cb-a09d-877a0ce7712d,162,0,NULL,2024-10-31 12:52:44,2024-10-31 12:52:44
cd38fb2d-c336-4f59-8d07-5dc09833186d,4909d4fe-b54e-4580-9184-40f3240658e1,331e3813-f6ad-4c37-ac0f-ba6bf916df0a,101,0,NULL,2024-02-02 01:06:49,2024-02-02 01:06:49
3043398f-dd58-4db4-be65-aac7b919939a,025ddb15-639c-4d07-b429-3ba90d24573d,1eb27fcd-6565-4d2d-8e79-7b050745b780,66,14,Producto abierto,2024-06-17 15:50:09,2024-06-17 15:50:09
716a7c07-8456-41ec-a637-092d6a62b4a9,8634f581-28e7-4007-85ac-ef91453c64c7,e10ef8da-9d92-401d-8bde-37c51b0dda27,93,11,Temperatura fuera de rango,2024-02-22 14:03:07,2024-02-22 14:03:07
36f99654-c672-4a14-83e8-4ed6130e2205,9789eca8-6458-463c-8ffb-8115f0793a07,30d08d7c-1386-4c8f-b47c-6501f476c410,57,0,NULL,2024-01-23 09:47:52,2024-01-23 09:47:52
b15e9dbf-6809-4437-9744-a1a867c64599,5a820f35-f757-4794-91d7-85b7d1e2d2e8,586fd3b1-5f95-48a1-addb-e1d0ab5bf5ec,95,0,NULL,2024-09-17 16:44:39,2024-09-17 16:44:39
289fbf39-52cf-4fec-b018-6d9a06783314,496436a4-cf81-4839-9557-7abf9391feb8,b84294d6-c9d6-4527-8661-67d542de60f1,192,77,Producto abierto,2024-12-07 04:00:05,2024-12-07 04:00:05
12e47e02-e4b0-4b9d-aaff-b65f53c1c7d3,a2305729-06a4-4de7-8ca1-1779d12a78c6,7ce21bb7-9159-492f-b26f-c4fd2c90810e,173,0,NULL,2024-05-09 08:21:23,2024-05-09 08:21:23
ff162fa7-b3ec-4175-8cc3-b4cc9bdd5fca,383939c3-ef8b-400e-8398-31e16523a163,5e6005b6-0b86-4bd3-bfad-ab52daee5533,88,31,Falta de garantía,2024-03-12 04:17:00,2024-03-12 04:17:00
ea4affef-0da6-424b-8e42-5ce4e3395660,fc296a7f-06fe-4030-b7d5-edba2516ca0d,174d0fb1-3fff-41d6-80b6-5d38c091d886,187,0,NULL,2024-01-14 17:11:18,2024-01-14 17:11:18
ae840c55-cd26-4786-b038-a928aceb1ad5,50a3048b-d00e-48ec-8442-88619515d922,7af3c049-9570-4119-85a7-58c45038f0d6,105,41,Falta de accesorios,2024-04-18 18:16:19,2024-04-18 18:16:19
