id_vehiculo,placa,marca,modelo,año,color,tipo_vehiculo,capacidad_carga,capacidad_combustible,estado_vehiculo,numero_soat,fecha_vencimiento_soat,gps_imei,gps_estado,id_usuario
e2374719-864b-4d07-8d34-81784cdec4b2,ZGL-563,Ford,Ranger,2021,Plata,camion,12.0,687.9,True,SOA-602,2024-12-31,GPS-334,False,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
9859de9f-8501-4a54-8466-497a5685542d,DKR-054,Chevrolet,S10,2023,Blanco,camion,24.6,507.6,True,SOA-896,2024-12-31,GPS-753,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
d8828ca5-4d2a-4327-bb99-6ea9e31ba905,TTD-635,Mercedes-Benz,Actros,2021,Amarillo,camioneta,13.7,493.1,False,SOA-815,2024-12-31,GPS-432,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
9de05703-24c6-4c27-a54c-5f973ff7742c,QOW-244,Mercedes-Benz,Actros,2023,Rojo,camion,9.7,241.6,True,SOA-761,2024-12-31,GPS-896,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
c178ffd9-2771-4a8b-8663-381a4a4310c5,TQM-870,Nissan,Frontier,2019,Verde,camioneta,11.4,357.7,True,SOA-281,2024-12-31,GPS-242,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
ad6bc22e-ad00-4f8f-8e40-45d4089313ae,GVA-631,Nissan,Frontier,2021,Verde,camion,2.5,551.9,False,SOA-377,2024-12-31,GPS-654,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
22760a41-6070-4ae1-bb54-33d3d73d3640,YKO-993,Isuzu,NQR,2023,Gris,camioneta,22.6,788.4,False,SOA-600,2024-12-31,GPS-587,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
57a496c8-3634-4c99-8cae-fe9a3ae10c53,QHW-727,Ford,Ranger,2022,Amarillo,camion,19.7,760.6,False,SOA-672,2024-12-31,GPS-997,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
de0786bf-bdce-4e46-ab5e-940bd17bbf00,CEO-048,Hino,300,2022,Plata,camion,20.7,774.4,False,SOA-186,2024-12-31,GPS-913,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
d29253ad-c1cd-4d82-ba50-f50332ea0807,RGE-841,Mitsubishi,Fuso,2018,Azul,camioneta,15.0,743.8,False,SOA-583,2024-12-31,GPS-882,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
610d90db-d1c2-454f-8252-acd94fa2175a,HNV-235,Ford,Ranger,2022,Azul,camioneta,22.4,374.0,True,SOA-050,2024-12-31,GPS-161,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
6028b4b0-8257-4f58-bb8e-c7a96ceaa75c,WNI-437,Hino,300,2022,Verde,camion,3.0,603.9,False,SOA-304,2024-12-31,GPS-127,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
81535e09-2e50-4eff-bc2a-6da2d387a7cd,LVA-202,Ford,Ranger,2022,Azul,camioneta,24.2,364.0,False,SOA-368,2024-12-31,GPS-189,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
52d3d8c0-6acf-4e22-9834-d293a5f90a62,SZU-872,Chevrolet,S10,2023,Rojo,camioneta,11.6,164.1,True,SOA-534,2024-12-31,GPS-654,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
becdc33d-5102-4803-96bc-93838f688d10,MMA-415,Nissan,Frontier,2021,Azul,camioneta,11.0,604.0,True,SOA-676,2024-12-31,GPS-329,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
e0743f97-5dbe-41b4-ac9d-e0f0c0e5b4f0,UOC-501,Toyota,Hilux,2019,Rojo,camioneta,9.5,554.4,False,SOA-614,2024-12-31,GPS-699,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
c1eb9e08-59d7-4c3a-9f3a-e9f89dae934e,EDH-436,Hino,300,2019,Gris,camion,23.4,86.7,False,SOA-966,2024-12-31,GPS-277,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
419d5694-8415-4d53-bcfe-2a2e7e92bb60,SXR-702,Nissan,Frontier,2020,Verde,camion,10.5,346.8,False,SOA-913,2024-12-31,GPS-562,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
2b735f2b-6193-48ca-bca6-dc0fd55f9b44,YQX-373,Hino,300,2018,Azul,camion,19.8,240.5,False,SOA-259,2024-12-31,GPS-674,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
30da30fa-f675-47f8-aa39-18fcdeb66226,TDE-824,Isuzu,NQR,2022,Plata,camion,13.1,641.6,True,SOA-365,2024-12-31,GPS-884,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
fe4f0eae-5eea-4a39-aa37-b3c45952498a,AIK-206,Volvo,FH16,2020,Gris,camioneta,17.3,259.1,False,SOA-625,2024-12-31,GPS-159,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
3f1e55a2-6ba6-4a94-941b-b6dde180d6e1,GSL-130,Toyota,Hilux,2020,Blanco,camioneta,20.6,576.1,False,SOA-712,2024-12-31,GPS-360,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
35bacd88-7e70-47f6-9e08-cde5a8de9392,IZN-495,Ford,Ranger,2022,Azul,camion,2.2,709.1,True,SOA-692,2024-12-31,GPS-712,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
ab4fc5eb-5acb-461c-8707-06c1e921cc83,AYX-305,Hyundai,HD65,2023,Blanco,camioneta,16.1,306.3,True,SOA-296,2024-12-31,GPS-115,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
2da866b3-e211-44a0-a45b-1bea4d865946,KNK-820,Mercedes-Benz,Actros,2022,Amarillo,camion,11.9,290.9,False,SOA-844,2024-12-31,GPS-390,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
7e615ef9-f0c6-482d-bef4-b1e7a06d1ef7,DSJ-077,Hino,300,2019,Amarillo,camioneta,3.0,566.6,True,SOA-570,2024-12-31,GPS-655,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
b18457f1-b421-416d-ad8f-27640bd19df7,JET-672,Ford,Ranger,2018,Blanco,camioneta,17.8,618.3,True,SOA-338,2024-12-31,GPS-963,False,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
88f86035-907c-40f0-b9c9-13ef2b8c021b,XPL-191,Isuzu,NQR,2020,Azul,camioneta,10.1,419.6,False,SOA-237,2024-12-31,GPS-941,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
43e484f0-d45e-4fe7-b3f8-2319cfca9cc7,DDK-453,Ford,Ranger,2023,Amarillo,camioneta,7.7,701.5,False,SOA-483,2024-12-31,GPS-200,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
f4132fe7-6645-4cac-b3a0-8a3fb3206478,LOJ-555,Hyundai,HD65,2021,Blanco,camion,19.6,169.6,True,SOA-924,2024-12-31,GPS-482,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
953ff30b-4c95-4999-b304-636584c8b4d3,ILG-325,Isuzu,NQR,2022,Amarillo,camioneta,17.9,339.1,False,SOA-988,2024-12-31,GPS-461,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
c77245a0-4fdd-4e0f-b5f9-2f663e11c7a0,XHJ-896,Mitsubishi,Fuso,2023,Verde,camioneta,5.7,493.6,True,SOA-301,2024-12-31,GPS-951,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
afade318-b5b3-4f7e-bdab-99ea8586c72f,HBJ-103,Mercedes-Benz,Actros,2020,Plata,camion,3.8,633.5,True,SOA-804,2024-12-31,GPS-495,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
5faa1b57-1bfa-4c40-9958-fc1cc7e65015,KTH-239,Toyota,Hilux,2018,Rojo,camion,15.0,362.9,True,SOA-885,2024-12-31,GPS-374,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
fcf3de4a-712a-486a-93a0-7d5fe1748c7b,RJL-918,Nissan,Frontier,2023,Rojo,camioneta,6.1,434.3,True,SOA-054,2024-12-31,GPS-143,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
cd87fc8a-56bd-48ba-9b06-1ef112ecde33,ZVG-721,Mitsubishi,Fuso,2023,Negro,camioneta,10.2,610.5,True,SOA-886,2024-12-31,GPS-261,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
20ebf86d-3267-4886-b838-25f6639be30c,BGR-885,Hino,300,2021,Amarillo,camion,5.8,782.4,False,SOA-033,2024-12-31,GPS-271,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
a905c18b-0422-46c7-b136-b43ca977fb8c,UMK-759,Ford,Ranger,2018,Gris,camioneta,16.8,173.6,True,SOA-737,2024-12-31,GPS-802,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
abfb770d-33a6-4d51-85b1-15bee52fe3be,VSF-423,Ford,Ranger,2022,Plata,camion,18.7,564.1,False,SOA-366,2024-12-31,GPS-252,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
92ca265f-2894-44a6-b887-13d650002c4d,LAG-550,Toyota,Hilux,2018,Blanco,camioneta,20.9,536.0,True,SOA-550,2024-12-31,GPS-671,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
2b8428b4-465a-451d-8c7a-476aa4846cab,QNM-732,Volvo,FH16,2022,Verde,camion,8.8,329.0,False,SOA-707,2024-12-31,GPS-307,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
f8e97880-4695-4159-a6d5-adc673594116,VKW-675,Mitsubishi,Fuso,2019,Amarillo,camion,6.8,250.4,False,SOA-314,2024-12-31,GPS-104,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
665d6686-86ab-47ca-9419-ff99ae1edf47,BXO-357,Hyundai,HD65,2019,Blanco,camioneta,22.1,583.0,True,SOA-723,2024-12-31,GPS-173,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
37247f20-1403-4276-ac5d-dccd765b8301,ZDY-953,Hyundai,HD65,2023,Plata,camion,12.5,365.8,False,SOA-976,2024-12-31,GPS-512,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
6421d47f-7c5b-4df7-b588-ac44e72b3b07,PSE-880,Ford,Ranger,2020,Plata,camion,21.0,684.6,True,SOA-546,2024-12-31,GPS-332,True,b8c9d0e1-f2a3-4b5c-6d7e-8f9a0b1c2d3e
a8bfc8f0-5828-456d-8ab0-62412acf00e3,TOU-489,Ford,Ranger,2021,Negro,camioneta,4.4,443.7,True,SOA-198,2024-12-31,GPS-182,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
49bef1af-4000-4fe7-9e12-cefe8122df2c,FHL-948,Hyundai,HD65,2018,Plata,camioneta,10.8,560.6,False,SOA-196,2024-12-31,GPS-657,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
6ccf70c4-7093-46bc-aaf5-3cf453b03028,NEA-156,Hyundai,HD65,2018,Amarillo,camioneta,12.8,445.4,True,SOA-411,2024-12-31,GPS-738,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
f3301cd8-9b73-4370-9489-35b127aa2827,RAG-135,Mercedes-Benz,Actros,2019,Verde,camioneta,13.9,180.8,False,SOA-463,2024-12-31,GPS-952,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
d0e44b22-97e3-4981-a1a3-0bf0fc6af4b2,NWX-600,Hyundai,HD65,2018,Gris,camioneta,22.9,782.5,False,SOA-352,2024-12-31,GPS-696,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
50ee6323-b46f-4b5d-8964-529b1f9b5238,IBH-239,Hyundai,HD65,2022,Blanco,camioneta,9.5,228.9,False,SOA-926,2024-12-31,GPS-535,False,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
9b693fad-b91b-4a4b-9ddf-ee09e26b7866,ION-249,Nissan,Frontier,2018,Rojo,camioneta,7.1,543.1,True,SOA-122,2024-12-31,GPS-889,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
e837ae63-4ac5-4adf-99b4-2bdc69b5121d,PDR-558,Toyota,Hilux,2020,Azul,camioneta,20.0,560.2,True,SOA-549,2024-12-31,GPS-696,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
b58b0137-fa8e-4b26-9127-f714eeb2afe9,MJE-689,Toyota,Hilux,2020,Azul,camion,11.1,788.8,False,SOA-945,2024-12-31,GPS-863,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
b7268642-c749-4bb0-87f8-0b3c9ea460d6,GTP-842,Toyota,Hilux,2023,Blanco,camion,1.7,615.6,True,SOA-589,2024-12-31,GPS-390,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
bc6a392e-9abf-4c7f-98c7-5126f31153dc,SON-063,Hino,300,2019,Negro,camioneta,23.9,93.7,False,SOA-362,2024-12-31,GPS-648,False,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
7c5cca99-d420-490a-8097-1bffde7813a0,GFX-966,Nissan,Frontier,2018,Amarillo,camioneta,23.4,427.3,False,SOA-354,2024-12-31,GPS-435,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
26e5583d-db1b-423b-8c6f-5c994a2c646c,DNS-917,Volvo,FH16,2021,Plata,camion,7.5,416.2,False,SOA-527,2024-12-31,GPS-674,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
373bacab-db6b-46f0-b01f-67ee83965737,KOA-077,Mercedes-Benz,Actros,2019,Rojo,camion,21.2,240.8,True,SOA-632,2024-12-31,GPS-130,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
95500d45-8140-4e6f-97fd-8defee943574,PAY-443,Mitsubishi,Fuso,2021,Blanco,camion,14.2,434.7,True,SOA-263,2024-12-31,GPS-370,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
7e2f6511-2fd3-4751-8230-297de67233c3,MBB-281,Isuzu,NQR,2021,Azul,camion,6.6,288.1,False,SOA-875,2024-12-31,GPS-277,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
62ec3ce4-c444-49b3-bdec-06b1e9d8d26a,PRL-424,Mitsubishi,Fuso,2019,Rojo,camioneta,21.0,666.6,False,SOA-298,2024-12-31,GPS-776,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
e1c11188-86c1-42ed-ad3a-d4c8322db2da,JUP-085,Ford,Ranger,2021,Azul,camion,11.1,161.9,True,SOA-755,2024-12-31,GPS-304,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
7e3a68ec-0a07-483a-8a2c-0c45eaabe76f,MGO-880,Chevrolet,S10,2018,Rojo,camioneta,8.2,160.7,True,SOA-768,2024-12-31,GPS-432,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
06d8209f-86d0-482a-9d72-a4d807a016ed,FCY-573,Nissan,Frontier,2023,Plata,camion,3.3,556.6,True,SOA-739,2024-12-31,GPS-240,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
315a4c3c-675b-476e-b19a-a56155bb85ca,ILM-375,Toyota,Hilux,2021,Blanco,camion,24.0,761.3,False,SOA-665,2024-12-31,GPS-785,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
bea68dac-d887-4c19-bb4d-996cf7b405aa,QPO-614,Nissan,Frontier,2018,Blanco,camioneta,5.9,213.3,True,SOA-415,2024-12-31,GPS-398,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
71271acd-b7fe-4e86-aec8-c8036c40f3a5,BXI-711,Isuzu,NQR,2018,Negro,camion,12.5,468.5,False,SOA-943,2024-12-31,GPS-483,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
1c3b7d33-8622-41ef-8985-3645d75f34a0,DIL-884,Chevrolet,S10,2018,Amarillo,camion,2.0,366.4,True,SOA-620,2024-12-31,GPS-148,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
937bbfd8-5252-4444-aec4-cc312c1b0268,ODU-420,Toyota,Hilux,2018,Negro,camion,9.1,470.5,True,SOA-981,2024-12-31,GPS-718,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
e52a10ca-1e7a-42f0-a8ed-65570b2e21ff,CUT-076,Nissan,Frontier,2018,Verde,camion,13.1,675.8,True,SOA-491,2024-12-31,GPS-659,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
46b728e5-ab36-4188-930d-1051aa28f760,OYN-131,Nissan,Frontier,2021,Gris,camioneta,23.0,134.9,False,SOA-335,2024-12-31,GPS-439,False,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
66c134e9-449a-43ac-b2d9-77ec572923df,PWS-283,Isuzu,NQR,2022,Azul,camioneta,15.8,752.6,True,SOA-904,2024-12-31,GPS-455,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
d0c1bbfb-c724-4734-8f94-48d2fd5274c4,TVP-424,Nissan,Frontier,2022,Rojo,camion,10.5,450.3,True,SOA-269,2024-12-31,GPS-367,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
d338c78f-1a23-4f14-acba-6db991bf9b39,AHV-292,Chevrolet,S10,2023,Rojo,camion,11.8,238.5,True,SOA-643,2024-12-31,GPS-802,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
98b7e701-a446-4fb0-9012-739dfcfd041d,ALW-442,Isuzu,NQR,2022,Azul,camioneta,8.3,444.0,True,SOA-743,2024-12-31,GPS-970,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
72adae8a-e1e1-4edb-8603-bebb6902ae56,PZP-552,Ford,Ranger,2018,Rojo,camion,1.6,659.1,False,SOA-686,2024-12-31,GPS-935,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
eb6b2e0c-3d4c-412b-b9c7-a7cb69316bc5,LPT-355,Volvo,FH16,2021,Gris,camioneta,13.9,320.7,True,SOA-164,2024-12-31,GPS-967,False,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
6f1a099d-d877-4e04-a207-ad1c9d647198,JGB-059,Hyundai,HD65,2023,Amarillo,camioneta,14.2,96.4,True,SOA-509,2024-12-31,GPS-715,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
3f55c688-1f52-4a78-8a5f-73c58f3c6997,AQQ-560,Toyota,Hilux,2021,Negro,camioneta,11.6,413.7,False,SOA-886,2024-12-31,GPS-849,True,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
20533214-8d8e-462d-94b4-41001975525b,DFO-347,Nissan,Frontier,2020,Rojo,camion,20.4,751.9,True,SOA-801,2024-12-31,GPS-836,True,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
272e1c13-c3cc-45e0-956e-84d445198277,HBQ-264,Chevrolet,S10,2023,Plata,camion,24.1,220.2,True,SOA-721,2024-12-31,GPS-666,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
b349de04-7171-4da4-92f5-8572d6376055,AHM-615,Mercedes-Benz,Actros,2020,Blanco,camion,10.4,745.8,False,SOA-097,2024-12-31,GPS-530,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
81384b2b-2495-49ac-88b3-f12a19c85e23,CYJ-351,Toyota,Hilux,2022,Amarillo,camion,22.5,447.9,True,SOA-212,2024-12-31,GPS-682,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
bfd2b9e6-bba6-40bc-97fe-0a2c5ccf9815,GUG-180,Hyundai,HD65,2023,Negro,camioneta,4.9,509.3,False,SOA-072,2024-12-31,GPS-509,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
7f16ec3b-7cdb-4e01-ad5b-f6a3f3fc3fd2,DHG-430,Chevrolet,S10,2020,Rojo,camion,22.5,351.9,False,SOA-899,2024-12-31,GPS-704,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
2504bc5c-3a69-4a01-81cd-b6a677c54deb,UYS-852,Mitsubishi,Fuso,2021,Plata,camioneta,22.1,384.3,False,SOA-352,2024-12-31,GPS-150,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
64ac405d-dc4b-4a54-8244-ed3fa22f07e9,JAS-258,Toyota,Hilux,2019,Plata,camioneta,19.0,295.8,True,SOA-264,2024-12-31,GPS-584,False,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
8f884333-f2f8-460c-b16c-03aa1a41c420,SBI-927,Mercedes-Benz,Actros,2018,Negro,camion,5.9,583.9,True,SOA-004,2024-12-31,GPS-422,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
356aeef1-69d4-4e87-9e9e-0c5ac30c0814,QJA-553,Toyota,Hilux,2023,Plata,camion,23.8,582.8,True,SOA-455,2024-12-31,GPS-731,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
373cdb95-51d6-41dd-aaed-d59f7577cc03,XVN-778,Nissan,Frontier,2021,Amarillo,camioneta,12.7,792.1,True,SOA-255,2024-12-31,GPS-136,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
eda355e9-273d-41ee-bba8-a96bd266d43d,URX-912,Ford,Ranger,2022,Azul,camion,15.3,740.5,True,SOA-014,2024-12-31,GPS-106,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
8d550375-e097-4383-b8af-4a27a4b83de5,UTZ-790,Toyota,Hilux,2018,Plata,camion,22.9,289.2,True,SOA-533,2024-12-31,GPS-365,True,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
b7ef4212-d187-40cf-8fba-112df7f15a22,FYE-259,Toyota,Hilux,2018,Blanco,camioneta,10.5,239.8,False,SOA-951,2024-12-31,GPS-104,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
edcb17db-60d8-4026-a32b-716d9f1336c0,QEE-162,Ford,Ranger,2020,Blanco,camioneta,12.3,343.6,False,SOA-503,2024-12-31,GPS-866,False,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
ac286bd1-7434-462b-8a18-fb9e5054074c,GWI-148,Toyota,Hilux,2022,Gris,camioneta,3.3,309.1,False,SOA-972,2024-12-31,GPS-964,True,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
a059f2d0-ab09-4a9d-a86b-7ca465677e92,KVA-867,Isuzu,NQR,2023,Amarillo,camion,17.9,98.7,False,SOA-120,2024-12-31,GPS-375,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
f2f0790c-9cb0-46cf-9ee5-02fc4ce2f055,GIZ-350,Mercedes-Benz,Actros,2021,Negro,camioneta,17.4,92.1,True,SOA-190,2024-12-31,GPS-726,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
ae04ea40-2401-4ea1-9c77-719bd47b5efa,JUG-574,Volvo,FH16,2023,Negro,camioneta,21.2,245.7,True,SOA-836,2024-12-31,GPS-459,True,f6a7b8c9-d0e1-9f2a-3b4c-5d6e7f8a9b0c
06e6d3f7-b4b7-4f05-baff-6d4b8a84269e,FVR-677,Hyundai,HD65,2020,Rojo,camioneta,5.3,510.0,False,SOA-152,2024-12-31,GPS-967,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
6a48977d-b23a-42be-9804-5733596dae26,IWD-889,Hyundai,HD65,2019,Rojo,camioneta,11.5,342.6,True,SOA-412,2024-12-31,GPS-824,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
b302ad2f-4083-4274-929d-2f37b336afae,JFC-411,Hyundai,HD65,2019,Negro,camioneta,15.1,83.4,True,SOA-485,2024-12-31,GPS-526,True,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
6d1ca840-2b4c-4063-b110-3220852fe2e0,KLK-141,Volvo,FH16,2020,Verde,camioneta,22.7,755.9,False,SOA-495,2024-12-31,GPS-696,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
8e2470b1-e510-4bc0-9aa5-74babe2677e2,WMQ-026,Ford,Ranger,2019,Gris,camion,12.7,261.1,False,SOA-751,2024-12-31,GPS-907,True,a1b2c3d4-e5f6-4a5b-8c7d-9e0f1a2b3c4d
b835e667-25fb-462c-a3b5-75c29eedcd6c,AMM-787,Chevrolet,S10,2018,Amarillo,camioneta,11.6,675.8,False,SOA-410,2024-12-31,GPS-345,False,d0e1f2a3-b4c5-6d7e-8f9a-0b1c2d3e4f5a
a00ca55f-1941-41af-aa56-3d33c6792561,POU-093,Toyota,Hilux,2019,Gris,camion,4.2,73.5,True,SOA-592,2024-12-31,GPS-356,False,b2c3d4e5-f6a7-5b6c-9d8e-0f1a2b3c4d5e
90dd8d29-bd42-4158-903a-dceee8dfddd9,CBR-097,Mitsubishi,Fuso,2022,Rojo,camion,20.7,133.8,False,SOA-831,2024-12-31,GPS-788,False,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
53d6770a-2cd8-44b2-9e10-8e1afcdd33e6,SRL-237,Hyundai,HD65,2018,Amarillo,camioneta,5.5,86.8,True,SOA-925,2024-12-31,GPS-787,True,c9d0e1f2-a3b4-5c6d-7e8f-9a0b1c2d3e4f
be10f955-f84b-46ba-9347-c86e5ef39f98,UBX-624,Chevrolet,S10,2021,Rojo,camioneta,9.2,645.9,True,SOA-753,2024-12-31,GPS-445,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
bd1286c2-e29d-4baf-aa29-7bfb08321479,ULD-816,Toyota,Hilux,2020,Azul,camion,8.2,753.0,True,SOA-725,2024-12-31,GPS-657,False,e5f6a7b8-c9d0-8e9f-1a2b-3c4d5e6f7a8b
880fc21b-ef4a-4010-a3d9-833ce7f199c2,FIA-780,Nissan,Frontier,2018,Negro,camioneta,19.8,435.8,False,SOA-198,2024-12-31,GPS-741,False,d4e5f6a7-b8c9-7d8e-0f1a-2b3c4d5e6f7a
3ebe1c3d-1f39-4d1f-8725-c11b19b75fd8,BNX-080,Chevrolet,S10,2022,Gris,camion,16.2,365.7,True,SOA-082,2024-12-31,GPS-783,True,a7b8c9d0-e1f2-3a4b-5c6d-7e8f9a0b1c2d
be2a608a-8e68-4281-aab3-a146128edf34,BHH-377,Hyundai,HD65,2019,Azul,camioneta,8.4,624.1,True,SOA-538,2024-12-31,GPS-902,False,c3d4e5f6-a7b8-6c7d-0e9f-1a2b3c4d5e6f
