id_incidencia,id_monitoreo_ruta,tipo_incidencia,severidad,descripcion,estado_incidencia,fecha_registro
c18fbd46-5d1a-4914-ab95-e589aa3f0668,a905f765-5972-4a29-bec0-8c581f68a502,apertura_no_autorizada,alta,Incidencia tipo apertura_no_autorizada con severidad alta,pendiente,2025-04-11T22:26:29.820992
d8a08abe-9486-4fc4-a5eb-a71e3efc487e,5a416dc8-38ff-4d64-8a52-e675625af66b,problema_temperatura,media,Incidencia tipo problema_temperatura con severidad media,resuelta,2025-04-23T22:26:29.820992
4742b2a6-0ce9-4f5d-af17-0eed694f8168,37a81fa1-b3f0-4815-90ef-376cb3de00d4,problema_temperatura,baja,Incidencia tipo problema_temperatura con severidad baja,en_proceso,2025-04-14T22:26:29.820992
f0354abc-b383-42f0-a888-6801a901e603,e4b34d4c-e013-42cf-86c8-a79f10cf4270,problema_temperatura,alta,Incidencia tipo problema_temperatura con severidad alta,pendiente,2025-04-13T22:26:29.820992
a49e3ce6-2e84-4945-b228-1a37fb56b634,666c203e-51aa-4287-8270-b1accb76cb48,apertura_no_autorizada,baja,Incidencia tipo apertura_no_autorizada con severidad baja,resuelta,2025-04-26T22:26:29.821992
f417b622-4a9d-4e34-b2d2-48f65316f364,888cb7d3-80c3-4274-ab4a-aeb4778f6441,retraso,media,Incidencia tipo retraso con severidad media,resuelta,2025-04-07T22:26:29.821992
5b357290-4fdf-43a7-97a5-c568775b30b0,69a7242a-ab66-46cb-ba3d-88988f198bff,retraso,critica,Incidencia tipo retraso con severidad critica,resuelta,2025-04-26T22:26:29.821992
f785963b-d820-40e4-98ac-d25be19c9f27,8f1bfbff-f640-4ea5-9422-d380b5af401d,problema_trafico,critica,Incidencia tipo problema_trafico con severidad critica,pendiente,2025-04-13T22:26:29.821992
3ef5cef0-ee66-4a71-a485-7c1a6ecc6f6a,4497f33d-fbb7-45cc-a0ba-3a438b508e5a,averia_vehiculo,baja,Incidencia tipo averia_vehiculo con severidad baja,en_proceso,2025-04-26T22:26:29.821992
a1aba909-0753-4271-b986-554eac534975,0b706447-4d62-4cd3-a1f6-06c9dc5ede12,problema_temperatura,critica,Incidencia tipo problema_temperatura con severidad critica,resuelta,2025-04-27T22:26:29.821992
c37a80d3-7afb-4fc3-80a4-534c2e5f9ecf,cc58f566-7a54-4871-94fb-b10db2193202,problema_temperatura,alta,Incidencia tipo problema_temperatura con severidad alta,resuelta,2025-04-22T22:26:29.821992
10de1e22-eccd-4270-8a3d-24819ab01353,d7c92f24-89b7-419b-8705-6925b8b59d3d,desvio_ruta,baja,Incidencia tipo desvio_ruta con severidad baja,en_proceso,2025-04-12T22:26:29.821992
b23178a0-3797-448a-970d-fe4397901b27,410bb443-6204-47b3-b3db-64d454f5db3b,desvio_ruta,critica,Incidencia tipo desvio_ruta con severidad critica,pendiente,2025-04-17T22:26:29.821992
d28019d7-c246-4cf8-a6d6-d6d216d2b41d,d6f7cebc-18fc-440b-8171-f021b9e8c619,accidente,alta,Incidencia tipo accidente con severidad alta,resuelta,2025-04-22T22:26:29.821992
3d53e592-0954-498b-a8d6-5415491a4335,5cbe88bd-c61c-4571-8c58-6db7cad86b14,problema_temperatura,critica,Incidencia tipo problema_temperatura con severidad critica,pendiente,2025-04-28T22:26:29.821992
be26d1fc-6e5f-42db-ba63-179010a231ea,ca2ad026-e8a0-4f4b-a14a-fc8493d25ce6,otro,media,Incidencia tipo otro con severidad media,en_proceso,2025-04-25T22:26:29.821992
4d279b58-cb08-4b7b-92c6-047b5742665e,48bb297a-63dd-412c-bf97-73a0b5744220,apertura_no_autorizada,baja,Incidencia tipo apertura_no_autorizada con severidad baja,pendiente,2025-04-10T22:26:29.821992
c51dbed3-1be0-43cb-a374-deb64906a355,afb8d83b-bc19-4c85-b71e-297fabbda096,otro,critica,Incidencia tipo otro con severidad critica,en_proceso,2025-04-23T22:26:29.821992
bb9cdcc1-6325-4314-9ee6-35c996431fbb,28255275-2b97-4085-bef2-b16328b47f17,clima_adverso,media,Incidencia tipo clima_adverso con severidad media,en_proceso,2025-04-20T22:26:29.821992
a3f31ffe-fb5b-4d86-b3b1-cb3676744a63,9d44826d-d2be-46f4-b3cd-756f428a0494,problema_trafico,media,Incidencia tipo problema_trafico con severidad media,resuelta,2025-04-28T22:26:29.821992
fd852422-5810-4299-bf60-cf72ecf8dd4a,a4e959f7-ed02-4166-b3b7-a632c82ee4cb,averia_vehiculo,critica,Incidencia tipo averia_vehiculo con severidad critica,en_proceso,2025-04-24T22:26:29.821992
7b1c7e6d-6c79-4ba2-ac18-67b4ed53d933,35407447-8b48-4b60-bd89-6c1ec75556bd,accidente,alta,Incidencia tipo accidente con severidad alta,pendiente,2025-04-23T22:26:29.821992
864d1cfb-3b09-4673-8ec1-3af178c195d0,59539dfe-3422-404a-88d3-58ad92aaa79f,retraso,critica,Incidencia tipo retraso con severidad critica,en_proceso,2025-05-03T22:26:29.821992
cd8d9659-728b-4019-87e9-0bae3ba0fe15,39308c44-61ff-4c96-a66f-a81c069f586f,problema_temperatura,media,Incidencia tipo problema_temperatura con severidad media,pendiente,2025-04-08T22:26:29.821992
dbfab043-b5a7-48d3-a59a-a7952ccb7764,2280541b-3757-4448-a3dd-e8e95f38588d,desvio_ruta,alta,Incidencia tipo desvio_ruta con severidad alta,resuelta,2025-04-24T22:26:29.821992
bd71aab2-eb3c-45ff-a0e3-a0eb3e3bc08d,568664a3-2927-4245-9081-7ed8405d74bf,desvio_ruta,alta,Incidencia tipo desvio_ruta con severidad alta,pendiente,2025-05-04T22:26:29.821992
c0f4c476-d8f5-417d-ae1e-966c2af997ad,2a42df62-6cbe-41cb-9ce8-e87ed019c105,otro,alta,Incidencia tipo otro con severidad alta,pendiente,2025-04-15T22:26:29.821992
59c09e38-531c-4909-b1d9-a5c9f81e0df2,137736ef-f898-422a-a4ee-46c4e542e14e,averia_vehiculo,media,Incidencia tipo averia_vehiculo con severidad media,en_proceso,2025-04-05T22:26:29.821992
f86ee3f9-ca84-48cd-982e-1f825f24225d,5aa3977e-9640-4e3a-b574-035507a55378,desvio_ruta,media,Incidencia tipo desvio_ruta con severidad media,resuelta,2025-04-10T22:26:29.821992
ca062104-2b74-4fc4-8bc7-4449c6433d8b,31d2b410-7edd-4eee-9e0d-74e2b2e9f899,problema_trafico,alta,Incidencia tipo problema_trafico con severidad alta,pendiente,2025-04-17T22:26:29.821992
1364a0bd-a878-447e-8d28-5ec4c1ca4fe5,23ba79d1-60e5-4329-8b11-d67a09cebac8,apertura_no_autorizada,media,Incidencia tipo apertura_no_autorizada con severidad media,pendiente,2025-04-18T22:26:29.821992
080aef2a-d793-4bb3-afbc-56be8357640a,69fa38e8-0963-41ea-9ae2-dd48ca7cebde,otro,alta,Incidencia tipo otro con severidad alta,resuelta,2025-04-27T22:26:29.821992
bc59484b-46fa-45c9-bf5c-ac2faa3f6b3a,d8afe4a4-2be0-4b45-b28e-b03e739d886a,problema_trafico,baja,Incidencia tipo problema_trafico con severidad baja,pendiente,2025-04-04T22:26:29.821992
97d9212b-c1cf-482d-a852-889732b504df,71dcd208-cee1-4232-aa7b-5b628210604d,otro,alta,Incidencia tipo otro con severidad alta,en_proceso,2025-04-04T22:26:29.821992
16a5698c-1dfb-47d1-8893-0bbffaf0f46b,8bae933f-78b2-4678-8202-e70b3a201668,desvio_ruta,critica,Incidencia tipo desvio_ruta con severidad critica,resuelta,2025-04-27T22:26:29.821992
3bb2ff48-db45-448e-ac03-3febe7f7043e,6f0d4038-7baf-453d-9a2f-12d72badb97b,averia_vehiculo,media,Incidencia tipo averia_vehiculo con severidad media,pendiente,2025-04-20T22:26:29.821992
6f0ae79c-1dc1-432e-a385-242fde3a3f99,46b5cbe8-94a3-47d7-875d-7646fc1761ed,problema_trafico,alta,Incidencia tipo problema_trafico con severidad alta,resuelta,2025-04-28T22:26:29.821992
15a9aa8d-b7b1-42db-9208-b1a570156a9d,9e97f392-782f-4efd-a541-92439c86e390,clima_adverso,critica,Incidencia tipo clima_adverso con severidad critica,resuelta,2025-04-10T22:26:29.821992
da51cd90-e780-4d61-a524-a3fcb2767208,b8d29187-ea2c-4b21-9bc4-dd33980ad3e1,apertura_no_autorizada,critica,Incidencia tipo apertura_no_autorizada con severidad critica,pendiente,2025-04-09T22:26:29.821992
694c1209-d2aa-41ef-96b2-a362c479926e,43978a05-179d-4e5b-b7a9-7be258b7ec24,problema_trafico,critica,Incidencia tipo problema_trafico con severidad critica,en_proceso,2025-05-04T22:26:29.821992
cf071ed0-cd6b-4f39-9e7e-1a2cf5a018fb,47d3ee16-a9af-4986-a115-8066ad2a8ba5,retraso,alta,Incidencia tipo retraso con severidad alta,pendiente,2025-04-22T22:26:29.821992
1449b5f2-aa95-40bd-8619-e2d2a0b22f04,f3046b08-c095-4c33-b417-7ed35fa3188c,otro,alta,Incidencia tipo otro con severidad alta,en_proceso,2025-04-30T22:26:29.821992
e69c80aa-05df-4e80-b6e4-5099969b4c8b,df1f0c03-4d3e-4114-9a5f-4b91d885b930,averia_vehiculo,baja,Incidencia tipo averia_vehiculo con severidad baja,resuelta,2025-04-19T22:26:29.821992
1d1644b2-4996-40a9-874c-1f167798950e,47d82dfd-d132-46f1-a838-d93fb32c67ba,accidente,alta,Incidencia tipo accidente con severidad alta,resuelta,2025-04-19T22:26:29.821992
650610a5-4597-4239-865c-7caf3a7fd2c6,f7dd1044-577a-4b55-87a6-aa7c6cc59013,problema_temperatura,baja,Incidencia tipo problema_temperatura con severidad baja,resuelta,2025-04-18T22:26:29.821992
da0ab352-27e3-479b-9362-96a22217a58c,4017b707-470e-4d6d-9b6d-4527a34472b8,accidente,baja,Incidencia tipo accidente con severidad baja,en_proceso,2025-04-28T22:26:29.821992
4d6694f2-5fe2-4291-8e5e-0cd1cda21a91,6fc8c546-5360-4ae8-8f20-4cf44a13161d,retraso,media,Incidencia tipo retraso con severidad media,resuelta,2025-04-18T22:26:29.821992
7a2fa280-039b-4799-b6b6-cd421179d33d,9920a31a-db69-454c-8e7b-60e77b1406b1,retraso,media,Incidencia tipo retraso con severidad media,en_proceso,2025-04-13T22:26:29.821992
af6350ad-0f0f-44c3-8321-a4c5699515b6,d67952c6-3b51-4546-988f-2671fda2a30d,problema_trafico,baja,Incidencia tipo problema_trafico con severidad baja,en_proceso,2025-05-01T22:26:29.821992
ea7d55fc-c0b2-4871-bcd9-87e6d229a202,91185243-5670-4397-93b8-5cab81a2e5ee,apertura_no_autorizada,critica,Incidencia tipo apertura_no_autorizada con severidad critica,pendiente,2025-05-03T22:26:29.821992
9f9f58fc-c182-4fe3-a92c-a020f6d42ea1,315c6e6e-e235-475e-a3e5-36ebaded355e,desvio_ruta,media,Incidencia tipo desvio_ruta con severidad media,pendiente,2025-04-17T22:26:29.821992
ca0a628b-6534-4070-943e-b9765bfbae44,a7bbecda-f41f-4562-b400-9bf3272482dc,averia_vehiculo,critica,Incidencia tipo averia_vehiculo con severidad critica,en_proceso,2025-04-05T22:26:29.821992
7232a328-b1e1-468b-8e51-d9b122f86abf,59f3e7b2-74a7-4df7-8c07-d31695a7eaa2,retraso,alta,Incidencia tipo retraso con severidad alta,en_proceso,2025-04-05T22:26:29.821992
a910b365-a8ef-42cb-9b84-1eb3a924b6ec,472e1f45-d46f-41ea-ad1a-38d46366cc9a,clima_adverso,critica,Incidencia tipo clima_adverso con severidad critica,pendiente,2025-04-18T22:26:29.821992
080c376d-3fca-4114-a035-234619793270,f50f563c-6d7b-431f-a833-622f21cbdef9,otro,critica,Incidencia tipo otro con severidad critica,resuelta,2025-05-01T22:26:29.821992
c560ae7d-35be-4785-934e-e042100207ca,cd18fc84-1d0d-4ba6-b8ac-e7cace944b62,retraso,baja,Incidencia tipo retraso con severidad baja,resuelta,2025-04-08T22:26:29.821992
3466acff-7120-4b84-a817-0cc93b641f6d,487b77bc-0943-4211-821a-6b225f280323,retraso,baja,Incidencia tipo retraso con severidad baja,pendiente,2025-04-14T22:26:29.821992
201d5ef7-c579-438e-9f35-82e3837ba520,998640f0-5cca-4ad8-92a2-82ba7cac239e,clima_adverso,critica,Incidencia tipo clima_adverso con severidad critica,en_proceso,2025-04-30T22:26:29.821992
aaf89198-506c-41a6-bcd9-8b31e225bd76,5f928498-ad2a-4599-900b-b11023a95be5,averia_vehiculo,baja,Incidencia tipo averia_vehiculo con severidad baja,pendiente,2025-04-21T22:26:29.821992
aee0576d-9ee8-4efd-a47f-e33d5f245144,228c47cb-7344-4988-937e-0fdd54ac2238,clima_adverso,alta,Incidencia tipo clima_adverso con severidad alta,resuelta,2025-04-24T22:26:29.821992
f5d77542-386e-4455-a88d-2697eac1fedb,143c3328-1536-4ccc-9477-5a34d39b0bb3,clima_adverso,baja,Incidencia tipo clima_adverso con severidad baja,en_proceso,2025-04-29T22:26:29.821992
c544f554-ce58-407f-87ae-3619fd400ab3,d6b10508-8291-4926-b123-a9790b5dadea,apertura_no_autorizada,alta,Incidencia tipo apertura_no_autorizada con severidad alta,resuelta,2025-04-17T22:26:29.821992
fa65cd24-771a-4690-bace-1cb9534643f7,3b114d6e-b44c-41ae-8ecd-dfe8372f0f57,otro,baja,Incidencia tipo otro con severidad baja,en_proceso,2025-05-03T22:26:29.821992
9ed16be9-d426-47f5-9b83-c904bf2a3a79,cd284e86-839d-4b40-8157-2d0cc616fa01,retraso,media,Incidencia tipo retraso con severidad media,resuelta,2025-05-02T22:26:29.821992
bf3cc5ed-3371-4eb8-add2-c9f650713843,7f28a1f2-44ef-4b9b-b661-a0037fd1dc18,problema_trafico,media,Incidencia tipo problema_trafico con severidad media,resuelta,2025-04-19T22:26:29.821992
0e453bad-47fe-436c-8da0-902440e590a9,c2bab720-92b2-4156-b21c-623687fa1965,accidente,baja,Incidencia tipo accidente con severidad baja,en_proceso,2025-04-29T22:26:29.821992
ddaad568-24a7-48fc-bdd3-9872456ca854,731844c8-b6a0-462c-b559-df87dec4a7b0,desvio_ruta,media,Incidencia tipo desvio_ruta con severidad media,pendiente,2025-04-25T22:26:29.821992
17aab3a7-dff2-4434-a540-f0b263df7276,758af531-80f3-4650-b5a4-7095f3dd33c5,retraso,media,Incidencia tipo retraso con severidad media,en_proceso,2025-04-19T22:26:29.821992
a30bb6ae-e471-436b-9ae5-b045ad881ed2,ae2861ca-4188-4c07-93a5-4a348f220a78,otro,media,Incidencia tipo otro con severidad media,resuelta,2025-04-04T22:26:29.821992
e54201c8-751f-4e0f-8f85-a5d3577e02d5,8ad2baa0-8a85-401a-9919-60d7795a986d,problema_trafico,baja,Incidencia tipo problema_trafico con severidad baja,en_proceso,2025-04-06T22:26:29.821992
6b9051f8-3f91-4827-8987-79fe70c7a461,b6368b68-2111-463d-a803-7540872c5b8b,problema_trafico,baja,Incidencia tipo problema_trafico con severidad baja,pendiente,2025-04-21T22:26:29.821992
eca49e60-fd52-4185-9120-56cf8050e45c,85a8fce4-41ec-4653-8930-7d75ca369a34,accidente,baja,Incidencia tipo accidente con severidad baja,resuelta,2025-04-27T22:26:29.821992
d301e242-ee3f-4b63-b1cb-c2695d74c811,74d7e814-71cc-4297-a4dc-f1baf73856df,averia_vehiculo,critica,Incidencia tipo averia_vehiculo con severidad critica,resuelta,2025-04-21T22:26:29.821992
75825b46-b24f-4d6c-9cd8-f563eda03ded,e0f8e181-64ae-4fa4-bc68-2d3c915dcdd6,averia_vehiculo,critica,Incidencia tipo averia_vehiculo con severidad critica,en_proceso,2025-04-12T22:26:29.821992
06d45d9a-b1f8-4192-9321-e9208192a55b,7ff17dc2-c9a5-4597-ae7e-21eefa0d7c08,otro,baja,Incidencia tipo otro con severidad baja,pendiente,2025-04-18T22:26:29.821992
1b784dae-9323-42b3-ad8e-4d2e880695a4,5424ac96-9091-4b2d-b5b5-8bd44c55c999,desvio_ruta,critica,Incidencia tipo desvio_ruta con severidad critica,resuelta,2025-04-12T22:26:29.821992
0b09ba96-ec50-434f-857b-45cc29d5f0d4,83a50674-741d-476c-87df-4b1b5502813a,otro,critica,Incidencia tipo otro con severidad critica,en_proceso,2025-04-19T22:26:29.821992
3a6cc93f-2eab-4b04-bda0-89843f90775a,14b0e434-d30c-42df-bb41-4248924e267f,otro,alta,Incidencia tipo otro con severidad alta,en_proceso,2025-04-30T22:26:29.821992
c58df69c-c4ef-40c8-8b7d-ed0d53e935cf,d6545b99-7ad1-4d02-b091-9ecc490cc750,desvio_ruta,media,Incidencia tipo desvio_ruta con severidad media,resuelta,2025-04-30T22:26:29.821992
b9ca461a-5191-40de-b570-f24a3ac638b2,db22911f-9b28-4783-b05b-db01b4cb3bd9,accidente,critica,Incidencia tipo accidente con severidad critica,pendiente,2025-04-11T22:26:29.821992
2a3da769-38ef-4609-b479-285fb8e35e87,5bf6d150-ed45-4298-8765-555f4bed98cb,otro,alta,Incidencia tipo otro con severidad alta,resuelta,2025-04-07T22:26:29.821992
2dfd508a-657c-4012-95e5-cc43b9f4a69b,b52f10a7-ca24-4633-bbe9-eca648086bb1,apertura_no_autorizada,critica,Incidencia tipo apertura_no_autorizada con severidad critica,en_proceso,2025-04-29T22:26:29.821992
3b2cd273-0da7-4229-8b51-8f43d2ce559f,40b61a76-8b59-463e-bb3e-d1a854ec31e0,clima_adverso,media,Incidencia tipo clima_adverso con severidad media,en_proceso,2025-04-26T22:26:29.821992
a41f30a0-b7a7-49e8-9e89-f62f356d665a,eb1b6725-821a-4fde-87e2-b8bbbcb7a708,desvio_ruta,media,Incidencia tipo desvio_ruta con severidad media,en_proceso,2025-04-28T22:26:29.821992
4d4b54ea-4db7-443c-9e6a-57eb7c0529ad,480d6dd0-a452-4ab2-9478-b8150e9de8bf,retraso,critica,Incidencia tipo retraso con severidad critica,en_proceso,2025-04-28T22:26:29.821992
0088b36f-7f9e-40af-95ac-7ed1bd630d21,d239d0f2-f68d-46ce-9d6a-49d5a3236475,clima_adverso,media,Incidencia tipo clima_adverso con severidad media,en_proceso,2025-04-15T22:26:29.821992
3d9c0e64-3712-46b4-aca6-612728040eca,9d2007b8-9741-4f64-95da-890070f1e87a,averia_vehiculo,media,Incidencia tipo averia_vehiculo con severidad media,en_proceso,2025-04-15T22:26:29.822992
56237069-b0a2-45ec-867b-097be5dc1390,0a1cc275-fb12-49f9-8057-e536e40c7daa,retraso,baja,Incidencia tipo retraso con severidad baja,resuelta,2025-04-28T22:26:29.822992
0a38744c-f61e-458d-90ee-5039eb81239c,298bc4ed-776d-4ece-a39b-2c5121fc6fe9,desvio_ruta,baja,Incidencia tipo desvio_ruta con severidad baja,en_proceso,2025-04-08T22:26:29.822992
12d00197-39d5-4604-bd94-eb51c335a815,87b8405f-1b8c-4740-bd0c-6b06361ddea5,desvio_ruta,critica,Incidencia tipo desvio_ruta con severidad critica,en_proceso,2025-04-19T22:26:29.822992
1ead8f6a-8476-49c3-9ce9-ef10848160ae,adf20a0f-d2ca-444a-9e40-dd15ecb103ea,retraso,critica,Incidencia tipo retraso con severidad critica,resuelta,2025-04-24T22:26:29.822992
8998beef-b5c3-4591-8f62-7ea99f732018,16fe9108-5898-41b0-8586-0e42fa3d019b,accidente,critica,Incidencia tipo accidente con severidad critica,en_proceso,2025-04-11T22:26:29.822992
ccd0e650-41cb-4389-941f-b613364fd57a,178d7555-9ce0-44df-b57a-ea5b388b9215,problema_trafico,baja,Incidencia tipo problema_trafico con severidad baja,pendiente,2025-05-02T22:26:29.822992
bb470a5b-fc10-4112-bbe7-9e00715c9c94,89097aae-5383-4645-af25-af44ed0a06f4,desvio_ruta,baja,Incidencia tipo desvio_ruta con severidad baja,en_proceso,2025-04-08T22:26:29.822992
dfb2c2bc-c788-436d-8fe1-a60fff07b340,1933e549-2ba5-480a-b632-a08fca6dee4e,apertura_no_autorizada,alta,Incidencia tipo apertura_no_autorizada con severidad alta,pendiente,2025-04-12T22:26:29.822992
06f9ac57-ae99-45f2-a377-c15d2d265d27,50026a1d-5281-459c-a228-ab908a8b2129,apertura_no_autorizada,baja,Incidencia tipo apertura_no_autorizada con severidad baja,pendiente,2025-04-29T22:26:29.822992
c0001843-bdd3-4acb-8282-1db9e630f6c1,3720ba34-0f9b-41a0-8611-b05588530034,problema_trafico,critica,Incidencia tipo problema_trafico con severidad critica,en_proceso,2025-04-04T22:26:29.822992
f421fcdf-ae2a-4d1f-a702-a8007624a059,ce4ac14a-8cc8-44b0-8cf9-cd31b73d73ba,accidente,critica,Incidencia tipo accidente con severidad critica,resuelta,2025-04-11T22:26:29.822992
90c46e04-1d4f-4170-9a10-a48fc910fbfe,46d29cb1-aa67-4d9d-b9a1-136b0a4f6389,clima_adverso,media,Incidencia tipo clima_adverso con severidad media,pendiente,2025-04-12T22:26:29.822992
987bb56f-5fae-4a1a-b849-643c7fe8d968,1ff45a10-24d8-4f5d-8086-10e947ae1b0d,retraso,critica,Incidencia tipo retraso con severidad critica,pendiente,2025-04-07T22:26:29.822992
b4ccdcd5-10d1-4133-9dc9-33040afdc5f4,a5a9467c-619b-4c0f-9cef-1221bbae7c6e,averia_vehiculo,critica,Incidencia tipo averia_vehiculo con severidad critica,resuelta,2025-05-04T22:26:29.822992
e46541b8-fbd6-4a68-8dfd-4f853e70293a,07305c87-643c-46dd-aeb9-56d447042889,problema_trafico,alta,Incidencia tipo problema_trafico con severidad alta,resuelta,2025-04-21T22:26:29.822992
80172d3a-8e92-4169-b668-15b9c084a221,beaa6492-4af4-4046-8de0-c4af11d8eadc,otro,media,Incidencia tipo otro con severidad media,pendiente,2025-04-26T22:26:29.822992
b63965eb-ec63-4e30-95b2-b68339d40603,70e5339e-b847-48e2-858b-19e22265480f,desvio_ruta,media,Incidencia tipo desvio_ruta con severidad media,en_proceso,2025-04-30T22:26:29.822992
b298ee6b-3773-4750-b7b8-3a24bbf18e61,bfb8af57-e9bd-4fb2-9f43-4e486561e828,averia_vehiculo,critica,Incidencia tipo averia_vehiculo con severidad critica,pendiente,2025-04-11T22:26:29.822992
c0cc303b-eebf-4f2f-b962-beda69e90eb6,b68bc6d6-0d29-4ba5-867b-fe0d1b0f92d1,clima_adverso,baja,Incidencia tipo clima_adverso con severidad baja,en_proceso,2025-04-26T22:26:29.822992
d2537040-b9ed-4c1c-906d-05835488c8e7,d838f81f-9f50-4232-823c-5a2722ba6b00,otro,baja,Incidencia tipo otro con severidad baja,pendiente,2025-04-10T22:26:29.822992
92e269da-6770-4dfa-add2-abea139e13b3,ea85e000-ec73-4ab3-b8cb-f28245408cd8,apertura_no_autorizada,baja,Incidencia tipo apertura_no_autorizada con severidad baja,en_proceso,2025-04-25T22:26:29.822992
1ab54400-71da-4807-a1e2-ea2aa9ddb91e,a4dc71d2-1ed2-4b17-935e-83ac25c5e17a,apertura_no_autorizada,media,Incidencia tipo apertura_no_autorizada con severidad media,resuelta,2025-05-01T22:26:29.822992
b440aa2e-7365-4f22-8356-4d1598b2b409,fd82f26b-66c4-451d-ae1a-82714f0c910e,retraso,critica,Incidencia tipo retraso con severidad critica,en_proceso,2025-04-17T22:26:29.822992
5b6a37ee-dee6-4100-a610-f90ce4b54bcf,42b437ab-fbe8-45b3-89bf-045a4d312c5a,problema_trafico,media,Incidencia tipo problema_trafico con severidad media,pendiente,2025-04-15T22:26:29.822992
f489c051-eb4d-4670-8bde-2559c932653b,7a653123-d6cd-4ea0-aea9-91cbe043c775,otro,critica,Incidencia tipo otro con severidad critica,pendiente,2025-04-23T22:26:29.822992
0e32051e-3bc3-4f39-83ef-4690ac1690e9,b2f20cec-9087-43ee-b5fb-d5465aa00a32,accidente,alta,Incidencia tipo accidente con severidad alta,pendiente,2025-04-21T22:26:29.822992
26c518f2-d1ff-4897-a3a6-6b6b05574bf4,de1455a1-f656-482a-b0f0-7c385c5f51b0,averia_vehiculo,baja,Incidencia tipo averia_vehiculo con severidad baja,pendiente,2025-04-17T22:26:29.822992
580f1add-4b74-4dc3-8427-4994cf5dbce7,395121f7-90b5-4e3b-89f2-5317e5977a96,retraso,baja,Incidencia tipo retraso con severidad baja,resuelta,2025-04-22T22:26:29.822992
e1ba455e-80ab-4975-a8cf-00519c081d11,7a82c22b-c523-435f-a645-2ceb60fac092,apertura_no_autorizada,media,Incidencia tipo apertura_no_autorizada con severidad media,pendiente,2025-05-02T22:26:29.822992
7a174c21-60e3-4fda-b007-82e1c372cc12,96bf140e-2462-4d96-bf90-33ed20aeb400,problema_temperatura,baja,Incidencia tipo problema_temperatura con severidad baja,resuelta,2025-04-10T22:26:29.822992
33160cfe-a5c3-41ca-837c-453d869adb2c,142048e7-bc2e-41f0-b559-12b64258726e,clima_adverso,alta,Incidencia tipo clima_adverso con severidad alta,pendiente,2025-04-12T22:26:29.822992
a6fa71b2-2fce-4334-ba0a-835eb683cc32,7817edc3-f8af-4419-bbf0-3c49cf6f86fe,retraso,alta,Incidencia tipo retraso con severidad alta,pendiente,2025-04-09T22:26:29.822992
d2bd8150-874a-4148-b3d3-c736291de039,4069dd9d-11d0-4d9e-a471-d6e97bb2c5fb,clima_adverso,alta,Incidencia tipo clima_adverso con severidad alta,resuelta,2025-04-29T22:26:29.822992
d6da794d-d6cb-43e2-9ab2-1314f7b7042e,72a6c9e9-c13c-4c6a-a779-7252d6314ffb,averia_vehiculo,alta,Incidencia tipo averia_vehiculo con severidad alta,pendiente,2025-04-04T22:26:29.822992
3fdaa9a2-e0e2-4880-ae45-1cff43ec78b0,e17935ba-f7dc-4483-84dd-8d7fb98cdb29,accidente,alta,Incidencia tipo accidente con severidad alta,resuelta,2025-04-14T22:26:29.822992
d6be61be-9398-467f-93b6-5719946b6bdc,336c4243-5cb5-484f-b6ad-e18d1bea014d,problema_trafico,alta,Incidencia tipo problema_trafico con severidad alta,en_proceso,2025-04-25T22:26:29.822992
9e8e90b3-0292-415d-8f13-9eba373da3fe,bcc9dfc0-3197-4762-aaa0-aa99a4a60840,accidente,media,Incidencia tipo accidente con severidad media,resuelta,2025-04-05T22:26:29.822992
bd8da59c-15a0-485c-81ed-fd1387bf017b,17ef3f95-544c-4d8c-983a-1b753369e7fc,otro,media,Incidencia tipo otro con severidad media,en_proceso,2025-04-11T22:26:29.822992
293aa038-5ac6-4c44-b8a3-2f9447489a96,07a033c9-0c5e-49d8-951c-937596969918,otro,baja,Incidencia tipo otro con severidad baja,resuelta,2025-04-04T22:26:29.822992
11e7c452-81c1-498a-9658-9b7217258941,f934cbb9-70a4-4aba-9af6-66d4e1076181,retraso,media,Incidencia tipo retraso con severidad media,pendiente,2025-05-04T22:26:29.822992
54122688-fce3-45c9-a87e-9cb8a3914a0c,5b878137-86cb-4c38-ac1e-e3744f92fae8,desvio_ruta,media,Incidencia tipo desvio_ruta con severidad media,en_proceso,2025-05-03T22:26:29.822992
e9e43f3e-12e6-4a3b-b716-98c533d2c1a9,94e537bf-64a8-4fc6-8602-6caf5e4aa4e4,otro,critica,Incidencia tipo otro con severidad critica,resuelta,2025-04-05T22:26:29.822992
02cad619-14c6-4157-bf72-c48fe997f7d6,d1375dd6-a440-4ddc-9c29-77eb00a6a16a,clima_adverso,alta,Incidencia tipo clima_adverso con severidad alta,resuelta,2025-04-22T22:26:29.822992
0d085043-e7c8-46ea-aabb-60db0498c306,f3284f59-c8ca-4821-bbb3-ef483a742e69,otro,baja,Incidencia tipo otro con severidad baja,en_proceso,2025-04-14T22:26:29.822992
1cde9811-9f62-4748-80c7-1261103f3061,5a920967-18b2-4894-a834-ade77b818009,apertura_no_autorizada,alta,Incidencia tipo apertura_no_autorizada con severidad alta,pendiente,2025-05-03T22:26:29.822992
35cac349-e6ea-43b8-9b6f-77ed154ce746,bf30ea52-df47-44d9-8ae6-936c6cc1f5a3,accidente,alta,Incidencia tipo accidente con severidad alta,en_proceso,2025-04-24T22:26:29.822992
